CMDLINE /usr/local/opt/python/bin/python3.7 simpleProgram.py
MEM 1417.363281 1551758171.5831
MEM 1440.792969 1551758171.6849
MEM 1466.968750 1551758171.7902
MEM 1497.636719 1551758171.8929
MEM 1514.484375 1551758171.9982
MEM 1516.601562 1551758172.1018
MEM 1518.664062 1551758172.2047
MEM 1520.675781 1551758172.3050
MEM 1522.722656 1551758172.4078
MEM 1524.667969 1551758172.5084
MEM 1526.488281 1551758172.6094
MEM 1528.492188 1551758172.7119
MEM 1530.503906 1551758172.8200
MEM 1531.492188 1551758172.9230
MEM 1533.660156 1551758173.0270
MEM 1535.644531 1551758173.1284
MEM 1537.253906 1551758173.2328
MEM 1539.066406 1551758173.3334
MEM 1541.261719 1551758173.4337
MEM 1543.343750 1551758173.5344
MEM 1544.910156 1551758173.6385
MEM 1545.785156 1551758173.7449
MEM 1546.476562 1551758173.8486
MEM 1546.722656 1551758173.9491
MEM 1547.347656 1551758174.0502
MEM 1549.175781 1551758174.1522
MEM 1553.777344 1551758174.2533
MEM 1555.183594 1551758174.3574
MEM 1556.007812 1551758174.4610
MEM 1558.882812 1551758174.5614
MEM 1561.851562 1551758174.6616
MEM 1565.179688 1551758174.7669
MEM 1568.250000 1551758174.8696
MEM 1571.242188 1551758174.9709
MEM 1574.101562 1551758175.0731
MEM 1576.531250 1551758175.1737
MEM 1579.437500 1551758175.2787
MEM 1581.957031 1551758175.3790
MEM 1585.105469 1551758175.4842
MEM 1588.015625 1551758175.5847
MEM 1590.937500 1551758175.6896
MEM 1593.105469 1551758175.7926
MEM 1594.406250 1551758175.8935
MEM 1595.957031 1551758175.9964
MEM 1597.644531 1551758176.0992
MEM 1600.933594 1551758176.2044
MEM 1604.085938 1551758176.3059
MEM 1606.703125 1551758176.4094
MEM 1610.074219 1551758176.5128
MEM 1613.156250 1551758176.6130
MEM 1616.257812 1551758176.7183
MEM 1619.582031 1551758176.8235
MEM 1622.734375 1551758176.9287
MEM 1625.984375 1551758177.0295
MEM 1629.085938 1551758177.1314
MEM 1631.890625 1551758177.2325
MEM 1634.875000 1551758177.3337
MEM 1637.785156 1551758177.4363
MEM 1641.136719 1551758177.5416
MEM 1644.527344 1551758177.6454
MEM 1647.773438 1551758177.7477
MEM 1650.820312 1551758177.8481
MEM 1653.230469 1551758177.9490
MEM 1654.437500 1551758178.0506
MEM 1655.886719 1551758178.1550
MEM 1657.390625 1551758178.2566
MEM 1659.757812 1551758178.3573
MEM 1661.992188 1551758178.4579
MEM 1664.328125 1551758178.5604
MEM 1666.757812 1551758178.6611
MEM 1669.257812 1551758178.7630
MEM 1671.394531 1551758178.8641
MEM 1673.718750 1551758178.9645
MEM 1676.589844 1551758179.0649
MEM 1679.621094 1551758179.1653
MEM 1682.632812 1551758179.2657
MEM 1685.652344 1551758179.3670
MEM 1688.703125 1551758179.4686
MEM 1690.347656 1551758179.5733
MEM 1686.148438 1551758179.6760
MEM 1686.156250 1551758179.7773
MEM 1687.714844 1551758179.8779
MEM 1687.746094 1551758179.9794
MEM 1687.757812 1551758180.0799
MEM 1687.757812 1551758180.1819
MEM 1687.761719 1551758180.2835
MEM 1687.777344 1551758180.3848
MEM 1687.800781 1551758180.4892
MEM 1687.824219 1551758180.5913
MEM 1687.851562 1551758180.6922
MEM 1687.851562 1551758180.7935
MEM 1687.851562 1551758180.8959
MEM 1687.851562 1551758180.9975
MEM 1687.851562 1551758181.1018
MEM 1687.851562 1551758181.2060
MEM 1687.847656 1551758181.3079
MEM 1687.847656 1551758181.4106
MEM 1687.847656 1551758181.5115
MEM 1687.847656 1551758181.6143
MEM 1687.847656 1551758181.7153
MEM 1687.847656 1551758181.8160
MEM 1687.847656 1551758181.9181
MEM 1687.847656 1551758182.0233
MEM 1687.847656 1551758182.1247
MEM 1687.847656 1551758182.2298
MEM 1687.847656 1551758182.3313
MEM 1687.847656 1551758182.4322
MEM 1687.847656 1551758182.5334
MEM 1687.847656 1551758182.6347
MEM 1687.847656 1551758182.7356
MEM 1688.066406 1551758182.8358
MEM 1688.066406 1551758182.9391
MEM 1687.972656 1551758183.0428
MEM 1681.843750 1551758183.1432
MEM 1681.843750 1551758183.2471
MEM 1681.843750 1551758183.3486
MEM 1682.027344 1551758183.4496
MEM 1683.589844 1551758183.5527
MEM 1684.941406 1551758183.6573
MEM 1685.722656 1551758183.7582
MEM 1690.656250 1551758183.8616
MEM 1690.660156 1551758183.9627
MEM 1695.253906 1551758184.0667
MEM 1695.257812 1551758184.1672
MEM 1695.257812 1551758184.2676
MEM 1695.257812 1551758184.3680
MEM 1695.257812 1551758184.4719
MEM 1695.257812 1551758184.5750
MEM 1695.257812 1551758184.6759
MEM 1695.257812 1551758184.7764
MEM 1695.257812 1551758184.8814
MEM 1695.257812 1551758184.9827
MEM 1695.691406 1551758185.0842
MEM 1697.601562 1551758185.1871
MEM 1699.886719 1551758185.2924
MEM 1702.140625 1551758185.3933
MEM 1704.113281 1551758185.4949
MEM 1705.566406 1551758185.6000
MEM 1707.128906 1551758185.7039
MEM 1710.253906 1551758185.8084
MEM 1712.164062 1551758185.9094
MEM 1715.160156 1551758186.0098
MEM 1718.164062 1551758186.1142
MEM 1720.156250 1551758186.2172
MEM 1721.425781 1551758186.3191
MEM 1717.710938 1551758186.4236
MEM 1720.511719 1551758186.5239
MEM 1719.171875 1551758186.6243
MEM 1719.343750 1551758186.7253
MEM 1719.941406 1551758186.8292
MEM 1717.855469 1551758186.9295
MEM 1665.585938 1551758187.0306
MEM 1667.093750 1551758187.1326
MEM 1668.597656 1551758187.2336
MEM 1670.203125 1551758187.3372
MEM 1671.386719 1551758187.4378
MEM 1673.011719 1551758187.5416
MEM 1675.234375 1551758187.6468
MEM 1676.566406 1551758187.7475
MEM 1675.511719 1551758187.8482
MEM 1675.363281 1551758187.9511
MEM 1674.921875 1551758188.0545
MEM 1677.992188 1551758188.1570
MEM 1679.550781 1551758188.2578
MEM 1679.195312 1551758188.3588
MEM 1677.550781 1551758188.4596
MEM 1678.074219 1551758188.5598
MEM 1679.796875 1551758188.6653
MEM 1681.242188 1551758188.7666
MEM 1684.269531 1551758188.8682
MEM 1687.390625 1551758188.9691
MEM 1689.726562 1551758189.0737
MEM 1692.511719 1551758189.1752
MEM 1695.515625 1551758189.2764
MEM 1698.140625 1551758189.3772
MEM 1701.609375 1551758189.4824
MEM 1705.046875 1551758189.5873
MEM 1707.277344 1551758189.6889
MEM 1708.820312 1551758189.7934
MEM 1710.281250 1551758189.8971
MEM 1711.472656 1551758190.0014
MEM 1710.421875 1551758190.1062
MEM 1713.722656 1551758190.2085
MEM 1714.906250 1551758190.3095
MEM 1717.972656 1551758190.4109
MEM 1721.339844 1551758190.5140
MEM 1716.601562 1551758190.6145
MEM 1719.121094 1551758190.7158
MEM 1717.195312 1551758190.8211
MEM 1719.320312 1551758190.9215
MEM 1721.503906 1551758191.0223
MEM 1723.097656 1551758191.1262
MEM 1725.281250 1551758191.2281
MEM 1727.574219 1551758191.3333
MEM 1729.812500 1551758191.4362
MEM 1732.113281 1551758191.5415
MEM 1733.335938 1551758191.6434
MEM 1735.480469 1551758191.7477
MEM 1737.679688 1551758191.8502
MEM 1739.894531 1551758191.9526
MEM 1738.812500 1551758192.0577
MEM 1741.109375 1551758192.1625
MEM 1739.878906 1551758192.2638
MEM 1746.617188 1551758192.3647
MEM 1747.339844 1551758192.4655
MEM 1751.203125 1551758192.5659
MEM 1756.488281 1551758192.6687
MEM 1758.179688 1551758192.7741
MEM 1760.285156 1551758192.8768
MEM 1762.429688 1551758192.9794
MEM 1764.554688 1551758193.0801
MEM 1766.730469 1551758193.1843
MEM 1768.964844 1551758193.2877
MEM 1771.230469 1551758193.3915
MEM 1781.093750 1551758193.4935
MEM 1786.832031 1551758193.5938
MEM 1787.468750 1551758193.6942
MEM 1790.625000 1551758193.7945
MEM 1793.562500 1551758193.8948
MEM 1796.660156 1551758193.9958
MEM 1799.941406 1551758194.0984
MEM 1802.921875 1551758194.2019
MEM 1806.250000 1551758194.3052
MEM 1809.601562 1551758194.4073
MEM 1812.769531 1551758194.5076
MEM 1815.906250 1551758194.6081
MEM 1818.613281 1551758194.7099
MEM 1821.597656 1551758194.8123
MEM 1824.953125 1551758194.9172
MEM 1828.015625 1551758195.0175
MEM 1831.039062 1551758195.1178
MEM 1834.183594 1551758195.2182
MEM 1837.347656 1551758195.3186
MEM 1840.593750 1551758195.4194
MEM 1843.847656 1551758195.5208
MEM 1847.058594 1551758195.6211
MEM 1850.171875 1551758195.7237
MEM 1853.320312 1551758195.8287
MEM 1856.410156 1551758195.9309
MEM 1859.460938 1551758196.0349
MEM 1862.570312 1551758196.1359
MEM 1865.832031 1551758196.2392
MEM 1869.167969 1551758196.3438
MEM 1872.507812 1551758196.4491
MEM 1875.796875 1551758196.5517
MEM 1879.113281 1551758196.6570
MEM 1881.976562 1551758196.7573
MEM 1885.371094 1551758196.8625
MEM 1888.597656 1551758196.9639
MEM 1891.695312 1551758197.0641
MEM 1894.992188 1551758197.1646
MEM 1898.238281 1551758197.2650
MEM 1901.601562 1551758197.3682
MEM 1904.949219 1551758197.4696
MEM 1908.187500 1551758197.5719
MEM 1911.328125 1551758197.6733
MEM 1914.226562 1551758197.7769
MEM 1917.480469 1551758197.8820
MEM 1920.636719 1551758197.9823
MEM 1923.812500 1551758198.0857
MEM 1926.738281 1551758198.1910
MEM 1929.289062 1551758198.2938
MEM 1926.804688 1551758198.3991
MEM 1926.804688 1551758198.5019
MEM 1926.804688 1551758198.6035
MEM 1926.804688 1551758198.7087
MEM 1926.804688 1551758198.8140
MEM 1926.804688 1551758198.9192
MEM 1926.804688 1551758199.0239
MEM 1926.804688 1551758199.1279
MEM 1926.804688 1551758199.2327
MEM 1926.804688 1551758199.3378
MEM 1926.804688 1551758199.4415
MEM 1926.804688 1551758199.5438
MEM 1926.804688 1551758199.6454
MEM 1924.855469 1551758199.7478
MEM 1924.496094 1551758199.8507
MEM 1924.496094 1551758199.9534
MEM 1924.496094 1551758200.0557
MEM 1924.507812 1551758200.1576
MEM 1924.507812 1551758200.2589
MEM 1924.507812 1551758200.3642
MEM 1924.507812 1551758200.4652
MEM 1924.507812 1551758200.5659
MEM 1924.507812 1551758200.6704
MEM 1924.507812 1551758200.7709
MEM 1924.691406 1551758200.8739
MEM 1924.691406 1551758200.9762
MEM 1924.691406 1551758201.0814
MEM 1925.679688 1551758201.1866
MEM 1928.777344 1551758201.2869
MEM 1931.957031 1551758201.3922
MEM 1935.195312 1551758201.4972
MEM 1938.464844 1551758201.5990
MEM 1880.050781 1551758201.7035
MEM 1882.781250 1551758201.8074
MEM 1881.914062 1551758201.9084
MEM 1883.703125 1551758202.0137
MEM 1886.523438 1551758202.1143
MEM 1889.148438 1551758202.2146
MEM 1891.894531 1551758202.3158
MEM 1894.230469 1551758202.4181
MEM 1896.570312 1551758202.5233
MEM 1898.480469 1551758202.6285
MEM 1901.445312 1551758202.7337
MEM 1904.726562 1551758202.8388
MEM 1905.777344 1551758202.9424
MEM 1908.179688 1551758203.0437
MEM 1911.320312 1551758203.1475
MEM 1914.332031 1551758203.2490
MEM 1917.687500 1551758203.3541
MEM 1921.058594 1551758203.4576
MEM 1924.148438 1551758203.5582
MEM 1927.089844 1551758203.6594
MEM 1929.968750 1551758203.7625
MEM 1933.203125 1551758203.8643
MEM 1936.253906 1551758203.9648
MEM 1939.222656 1551758204.0700
MEM 1942.410156 1551758204.1705
MEM 1945.710938 1551758204.2749
MEM 1948.648438 1551758204.3771
MEM 1951.398438 1551758204.4790
MEM 1954.640625 1551758204.5805
MEM 1956.792969 1551758204.6820
MEM 1959.371094 1551758204.7824
MEM 1961.937500 1551758204.8863
MEM 1964.757812 1551758204.9916
MEM 1967.488281 1551758205.0918
MEM 1968.652344 1551758205.1946
MEM 1971.824219 1551758205.2957
MEM 1974.605469 1551758205.3978
MEM 1977.660156 1551758205.5008
MEM 1980.855469 1551758205.6060
MEM 1983.886719 1551758205.7076
MEM 1987.156250 1551758205.8110
MEM 1989.136719 1551758205.9162
MEM 1991.316406 1551758206.0167
MEM 1993.613281 1551758206.1219
MEM 1995.687500 1551758206.2244
MEM 1997.882812 1551758206.3297
MEM 2000.164062 1551758206.4349
MEM 2002.406250 1551758206.5363
MEM 2004.632812 1551758206.6389
MEM 2006.753906 1551758206.7430
MEM 2009.023438 1551758206.8464
MEM 2011.183594 1551758206.9482
MEM 2013.382812 1551758207.0501
MEM 2015.539062 1551758207.1546
MEM 2017.757812 1551758207.2583
MEM 2019.644531 1551758207.3632
MEM 2022.011719 1551758207.4685
MEM 2024.207031 1551758207.5688
MEM 2026.316406 1551758207.6692
MEM 2028.433594 1551758207.7701
MEM 2030.558594 1551758207.8741
MEM 2032.773438 1551758207.9767
MEM 2034.953125 1551758208.0814
MEM 2036.714844 1551758208.1836
MEM 2038.449219 1551758208.2878
MEM 2040.691406 1551758208.3928
MEM 2041.593750 1551758208.4964
MEM 2042.570312 1551758208.6016
MEM 2044.406250 1551758208.7020
MEM 2045.828125 1551758208.8072
MEM 2045.828125 1551758208.9110
MEM 2047.917969 1551758209.0117
MEM 2050.656250 1551758209.1120
MEM 2052.511719 1551758209.2166
MEM 2051.531250 1551758209.3215
MEM 2052.285156 1551758209.4229
MEM 2049.687500 1551758209.5241
MEM 2049.429688 1551758209.6251
MEM 2040.683594 1551758209.7304
MEM 2039.308594 1551758209.8356
MEM 2037.503906 1551758209.9375
MEM 2036.503906 1551758210.0428
MEM 2036.101562 1551758210.1435
MEM 2039.257812 1551758210.2470
MEM 2042.550781 1551758210.3500
MEM 2045.894531 1551758210.4533
MEM 2049.093750 1551758210.5545
MEM 2052.343750 1551758210.6577
MEM 2055.300781 1551758210.7587
MEM 2058.500000 1551758210.8625
MEM 2061.503906 1551758210.9641
MEM 2064.550781 1551758211.0645
MEM 2067.757812 1551758211.1659
MEM 2071.167969 1551758211.2711
MEM 2074.429688 1551758211.3742
MEM 2077.472656 1551758211.4744
MEM 2079.660156 1551758211.5757
MEM 2101.121094 1551758211.6766
MEM 2101.121094 1551758211.7769
MEM 2101.121094 1551758211.8774
MEM 2100.890625 1551758211.9827
MEM 2100.890625 1551758212.0880
MEM 2100.890625 1551758212.1903
MEM 2103.148438 1551758212.2924
MEM 2105.617188 1551758212.3956
MEM 2107.601562 1551758212.5008
MEM 2109.644531 1551758212.6058
MEM 2112.394531 1551758212.7100
MEM 2115.480469 1551758212.8109
MEM 2118.660156 1551758212.9116
MEM 2121.437500 1551758213.0119
MEM 2122.777344 1551758213.1123
MEM 2121.566406 1551758213.2134
MEM 2122.761719 1551758213.3169
MEM 2125.917969 1551758213.4174
MEM 2128.722656 1551758213.5181
MEM 2131.507812 1551758213.6233
MEM 2133.539062 1551758213.7243
MEM 2136.828125 1551758213.8263
MEM 2140.238281 1551758213.9315
MEM 2142.855469 1551758214.0357
MEM 2146.085938 1551758214.1409
MEM 2149.414062 1551758214.2432
MEM 2151.394531 1551758214.3435
MEM 2150.792969 1551758214.4481
MEM 2150.804688 1551758214.5489
MEM 2150.851562 1551758214.6529
MEM 2150.882812 1551758214.7536
MEM 2150.902344 1551758214.8539
MEM 2150.554688 1551758214.9543
MEM 2150.554688 1551758215.0564
MEM 2150.554688 1551758215.1593
MEM 2150.554688 1551758215.2596
MEM 2150.000000 1551758215.3609
MEM 2150.000000 1551758215.4614
MEM 2150.000000 1551758215.5625
MEM 2149.949219 1551758215.6636
MEM 2149.949219 1551758215.7675
MEM 2149.949219 1551758215.8719
MEM 2149.703125 1551758215.9744
MEM 2149.113281 1551758216.0754
MEM 2149.113281 1551758216.1764
MEM 2148.792969 1551758216.2768
MEM 2148.792969 1551758216.3771
MEM 2148.792969 1551758216.4823
MEM 2148.792969 1551758216.5876
MEM 2148.792969 1551758216.6880
MEM 2148.789062 1551758216.7930
MEM 2148.789062 1551758216.8983
MEM 2148.789062 1551758216.9996
MEM 2148.070312 1551758217.1039
MEM 2148.070312 1551758217.2046
MEM 2148.070312 1551758217.3056
MEM 2148.070312 1551758217.4063
MEM 2148.070312 1551758217.5068
MEM 2148.609375 1551758217.6095
MEM 2151.058594 1551758217.7147
MEM 2153.976562 1551758217.8151
MEM 2157.058594 1551758217.9182
MEM 2160.347656 1551758218.0215
MEM 2162.640625 1551758218.1244
MEM 2095.382812 1551758218.2296
MEM 2097.328125 1551758218.3335
MEM 2100.289062 1551758218.4387
MEM 2101.593750 1551758218.5424
MEM 2101.296875 1551758218.6429
MEM 2100.765625 1551758218.7451
MEM 2102.867188 1551758218.8457
MEM 2101.898438 1551758218.9464
MEM 2098.851562 1551758219.0471
MEM 2099.105469 1551758219.1478
MEM 2101.300781 1551758219.2481
MEM 2103.906250 1551758219.3512
MEM 2106.796875 1551758219.4517
MEM 2109.839844 1551758219.5520
MEM 2112.738281 1551758219.6529
MEM 2115.128906 1551758219.7573
MEM 2118.355469 1551758219.8596
MEM 2121.289062 1551758219.9600
MEM 2123.968750 1551758220.0602
MEM 2127.003906 1551758220.1639
MEM 2130.289062 1551758220.2671
MEM 2133.464844 1551758220.3675
MEM 2136.707031 1551758220.4695
MEM 2137.312500 1551758220.5745
MEM 2139.179688 1551758220.6786
MEM 2140.109375 1551758220.7839
MEM 2142.660156 1551758220.8891
MEM 2144.011719 1551758220.9935
MEM 2145.140625 1551758221.0965
MEM 2147.644531 1551758221.2001
MEM 2150.675781 1551758221.3010
MEM 2149.804688 1551758221.4014
MEM 2151.960938 1551758221.5018
MEM 2149.679688 1551758221.6026
MEM 2148.492188 1551758221.7029
MEM 2148.187500 1551758221.8034
MEM 2147.390625 1551758221.9084
MEM 2150.433594 1551758222.0087
MEM 2148.035156 1551758222.1140
MEM 2145.511719 1551758222.2142
MEM 2142.792969 1551758222.3168
MEM 2139.691406 1551758222.4182
MEM 2141.921875 1551758222.5213
MEM 2144.078125 1551758222.6215
MEM 2146.207031 1551758222.7246
MEM 2148.425781 1551758222.8261
MEM 2150.593750 1551758222.9287
MEM 2152.687500 1551758223.0303
MEM 2154.859375 1551758223.1333
MEM 2122.066406 1551758223.2343
MEM 2098.304688 1551758223.3359
MEM 2098.847656 1551758223.4390
MEM 2100.734375 1551758223.5411
MEM 2102.179688 1551758223.6421
MEM 2103.882812 1551758223.7466
MEM 2106.042969 1551758223.8514
MEM 2108.140625 1551758223.9527
MEM 2110.273438 1551758224.0564
MEM 2112.488281 1551758224.1605
MEM 2114.683594 1551758224.2652
MEM 2116.894531 1551758224.3655
MEM 2119.230469 1551758224.4708
MEM 2121.449219 1551758224.5711
MEM 2123.679688 1551758224.6764
MEM 2148.523438 1551758224.7767
MEM 2183.109375 1551758224.8819
MEM 2200.847656 1551758224.9825
MEM 2202.863281 1551758225.0859
MEM 2205.019531 1551758225.1892
MEM 2207.207031 1551758225.2931
MEM 2209.378906 1551758225.3957
MEM 2211.500000 1551758225.4962
MEM 2213.652344 1551758225.5967
MEM 2215.718750 1551758225.6980
MEM 2217.886719 1551758225.7998
MEM 2237.160156 1551758225.9050
MEM 2241.738281 1551758226.0070
MEM 2243.250000 1551758226.1097
MEM 2246.445312 1551758226.2100
MEM 2249.503906 1551758226.3108
MEM 2252.550781 1551758226.4115
MEM 2255.675781 1551758226.5122
MEM 2258.792969 1551758226.6127
MEM 2261.937500 1551758226.7175
MEM 2265.292969 1551758226.8213
MEM 2268.449219 1551758226.9246
MEM 2271.562500 1551758227.0263
MEM 2275.011719 1551758227.1315
MEM 2278.292969 1551758227.2341
MEM 2281.738281 1551758227.3394
MEM 2284.910156 1551758227.4430
MEM 2288.000000 1551758227.5432
MEM 2291.207031 1551758227.6465
MEM 2294.308594 1551758227.7516
MEM 2297.488281 1551758227.8541
MEM 2300.792969 1551758227.9554
MEM 2303.941406 1551758228.0556
MEM 2306.968750 1551758228.1561
MEM 2310.128906 1551758228.2577
MEM 2313.269531 1551758228.3581
MEM 2316.316406 1551758228.4591
MEM 2319.429688 1551758228.5595
MEM 2322.566406 1551758228.6621
MEM 2325.429688 1551758228.7632
MEM 2328.687500 1551758228.8649
MEM 2331.968750 1551758228.9658
MEM 2335.183594 1551758229.0663
MEM 2338.492188 1551758229.1711
MEM 2341.750000 1551758229.2747
MEM 2345.132812 1551758229.3781
MEM 2348.351562 1551758229.4789
MEM 2351.609375 1551758229.5841
MEM 2354.550781 1551758229.6844
MEM 2357.531250 1551758229.7867
MEM 2360.578125 1551758229.8919
MEM 2361.605469 1551758229.9949
MEM 2364.734375 1551758230.1000
MEM 2368.039062 1551758230.2017
MEM 2370.765625 1551758230.3053
MEM 2372.933594 1551758230.4064
MEM 2371.882812 1551758230.5072
MEM 2374.527344 1551758230.6092
MEM 2376.019531 1551758230.7145
MEM 2373.453125 1551758230.8177
MEM 2372.593750 1551758230.9185
MEM 2372.593750 1551758231.0199
MEM 2369.214844 1551758231.1248
MEM 2369.214844 1551758231.2299
MEM 2369.214844 1551758231.3339
MEM 2367.851562 1551758231.4347
MEM 2365.660156 1551758231.5400
MEM 2365.660156 1551758231.6429
MEM 2365.710938 1551758231.7469
MEM 2363.593750 1551758231.8472
MEM 2363.601562 1551758231.9524
MEM 2363.593750 1551758232.0577
MEM 2363.632812 1551758232.1595
MEM 2363.636719 1551758232.2602
MEM 2363.660156 1551758232.3613
MEM 2363.652344 1551758232.4637
MEM 2363.652344 1551758232.5689
MEM 2363.652344 1551758232.6707
MEM 2363.652344 1551758232.7750
MEM 2361.355469 1551758232.8801
MEM 2360.613281 1551758232.9847
MEM 2362.085938 1551758233.0875
MEM 2363.566406 1551758233.1878
MEM 2363.585938 1551758233.2924
MEM 2363.585938 1551758233.3959
MEM 2363.582031 1551758233.5006
MEM 2363.582031 1551758233.6010
MEM 2363.582031 1551758233.7015
MEM 2360.613281 1551758233.8021
MEM 2357.773438 1551758233.9029
MEM 2358.949219 1551758234.0035
MEM 2353.316406 1551758234.1042
MEM 2356.988281 1551758234.2093
MEM 2358.445312 1551758234.3096
MEM 2327.824219 1551758234.4101
MEM 2186.921875 1551758234.5106
MEM 2060.613281 1551758234.6127
MEM 1941.093750 1551758234.7172
MEM 1819.574219 1551758234.8220
MEM 1698.480469 1551758234.9249
MEM 1597.925781 1551758235.0252
MEM 1474.800781 1551758235.1304
MEM 1360.003906 1551758235.2355
MEM 1258.429688 1551758235.3376
MEM 1133.679688 1551758235.4427
MEM 1014.859375 1551758235.5461
MEM 896.433594 1551758235.6471
MEM 803.125000 1551758235.7493
MEM 678.621094 1551758235.8543
MEM 560.839844 1551758235.9547
MEM 450.468750 1551758236.0552
MEM 333.496094 1551758236.1560
MEM 218.890625 1551758236.2565
MEM 105.507812 1551758236.3568
