CMDLINE /usr/local/opt/python/bin/python3.7 simpleProgram.py
MEM 17.207031 1551474128.7362
MEM 17.210938 1551474128.8405
MEM 17.210938 1551474128.9458
MEM 17.210938 1551474129.0464
MEM 17.214844 1551474129.1480
MEM 17.214844 1551474129.2483
MEM 17.218750 1551474129.3485
MEM 17.218750 1551474129.4489
MEM 17.222656 1551474129.5501
MEM 17.222656 1551474129.6511
MEM 17.226562 1551474129.7581
MEM 17.230469 1551474129.8587
MEM 17.230469 1551474129.9589
MEM 17.234375 1551474130.0604
MEM 17.234375 1551474130.1608
MEM 17.238281 1551474130.2618
MEM 17.242188 1551474130.3643
MEM 17.242188 1551474130.4654
MEM 17.242188 1551474130.5670
MEM 17.246094 1551474130.6673
MEM 17.246094 1551474130.7675
MEM 17.250000 1551474130.8691
MEM 17.250000 1551474130.9700
MEM 17.253906 1551474131.0752
MEM 17.257812 1551474131.1773
MEM 17.257812 1551474131.2789
MEM 17.261719 1551474131.3800
MEM 17.265625 1551474131.4853
MEM 17.265625 1551474131.5875
MEM 17.269531 1551474131.6879
MEM 17.269531 1551474131.7895
MEM 17.273438 1551474131.8905
MEM 17.273438 1551474131.9921
MEM 17.277344 1551474132.0957
MEM 17.281250 1551474132.1969
MEM 17.281250 1551474132.2979
MEM 17.285156 1551474132.3985
MEM 17.285156 1551474132.5000
MEM 17.289062 1551474132.6012
MEM 17.289062 1551474132.7046
MEM 17.292969 1551474132.8099
MEM 17.296875 1551474132.9140
MEM 17.296875 1551474133.0148
MEM 17.296875 1551474133.1211
MEM 17.296875 1551474133.2263
MEM 17.296875 1551474133.3270
MEM 17.328125 1551474133.4282
MEM 17.351562 1551474133.5292
MEM 17.386719 1551474133.6297
MEM 17.425781 1551474133.7349
MEM 17.464844 1551474133.8353
MEM 17.496094 1551474133.9355
MEM 17.539062 1551474134.0373
MEM 17.582031 1551474134.1376
MEM 17.582031 1551474134.2378
MEM 17.582031 1551474134.3380
MEM 17.582031 1551474134.4424
MEM 17.582031 1551474134.5470
MEM 17.582031 1551474134.6498
MEM 17.582031 1551474134.7533
MEM 17.582031 1551474134.8551
MEM 17.582031 1551474134.9563
MEM 17.582031 1551474135.0575
MEM 17.582031 1551474135.1581
MEM 17.582031 1551474135.2589
MEM 17.582031 1551474135.3599
MEM 17.582031 1551474135.4612
MEM 17.582031 1551474135.5616
MEM 17.582031 1551474135.6641
MEM 17.582031 1551474135.7663
MEM 17.582031 1551474135.8680
MEM 17.582031 1551474135.9685
MEM 17.582031 1551474136.0715
MEM 17.582031 1551474136.1719
MEM 17.582031 1551474136.2755
MEM 17.582031 1551474136.3763
MEM 17.582031 1551474136.4770
MEM 17.582031 1551474136.5781
MEM 17.582031 1551474136.6789
MEM 17.582031 1551474136.7792
MEM 17.582031 1551474136.8834
MEM 17.582031 1551474136.9881
MEM 17.582031 1551474137.0931
MEM 17.582031 1551474137.1959
MEM 17.582031 1551474137.2995
MEM 17.582031 1551474137.3998
MEM 17.582031 1551474137.5003
MEM 17.582031 1551474137.6022
MEM 17.582031 1551474137.7048
MEM 17.582031 1551474137.8064
MEM 17.582031 1551474137.9099
MEM 17.582031 1551474138.0131
MEM 17.582031 1551474138.1166
MEM 17.582031 1551474138.2260
MEM 17.582031 1551474138.3288
MEM 17.582031 1551474138.4304
MEM 17.582031 1551474138.5320
MEM 17.582031 1551474138.6325
MEM 17.582031 1551474138.7330
MEM 17.582031 1551474138.8346
MEM 17.582031 1551474138.9391
MEM 17.582031 1551474139.0394
MEM 17.582031 1551474139.1419
MEM 17.582031 1551474139.2461
MEM 17.582031 1551474139.3479
MEM 17.582031 1551474139.4515
MEM 17.582031 1551474139.5519
MEM 17.582031 1551474139.6563
MEM 17.582031 1551474139.7569
MEM 17.582031 1551474139.8627
MEM 17.582031 1551474139.9639
MEM 17.582031 1551474140.0680
MEM 17.582031 1551474140.1700
MEM 17.582031 1551474140.2702
MEM 17.582031 1551474140.3717
MEM 17.582031 1551474140.4765
MEM 17.582031 1551474140.5796
MEM 17.582031 1551474140.6819
MEM 17.582031 1551474140.7855
MEM 17.582031 1551474140.8861
MEM 17.582031 1551474140.9863
MEM 17.582031 1551474141.0865
MEM 17.582031 1551474141.1874
MEM 17.582031 1551474141.2884
MEM 17.582031 1551474141.3942
MEM 17.593750 1551474141.4960
MEM 17.636719 1551474141.5998
MEM 17.671875 1551474141.7018
MEM 17.695312 1551474141.8058
MEM 17.738281 1551474141.9104
MEM 17.777344 1551474142.0121
MEM 17.816406 1551474142.1176
MEM 17.855469 1551474142.2185
MEM 17.863281 1551474142.3213
MEM 17.863281 1551474142.4264
MEM 17.863281 1551474142.5286
MEM 17.863281 1551474142.6306
MEM 17.863281 1551474142.7341
MEM 17.863281 1551474142.8346
MEM 17.863281 1551474142.9362
MEM 17.863281 1551474143.0365
MEM 17.863281 1551474143.1413
MEM 17.863281 1551474143.2460
MEM 17.863281 1551474143.3500
MEM 17.863281 1551474143.4521
MEM 17.863281 1551474143.5541
MEM 17.863281 1551474143.6585
MEM 17.863281 1551474143.7621
MEM 17.863281 1551474143.8629
MEM 17.863281 1551474143.9657
MEM 17.863281 1551474144.0666
MEM 17.863281 1551474144.1669
MEM 17.863281 1551474144.2693
MEM 17.863281 1551474144.3703
MEM 17.863281 1551474144.4748
MEM 17.863281 1551474144.5755
MEM 17.863281 1551474144.6803
MEM 17.863281 1551474144.7841
MEM 17.863281 1551474144.8846
MEM 17.863281 1551474144.9849
MEM 17.863281 1551474145.0864
MEM 17.863281 1551474145.1916
MEM 17.863281 1551474145.2961
MEM 17.863281 1551474145.3999
MEM 17.863281 1551474145.5032
MEM 17.863281 1551474145.6036
MEM 17.863281 1551474145.7068
MEM 17.863281 1551474145.8116
MEM 17.863281 1551474145.9118
MEM 17.863281 1551474146.0143
MEM 17.863281 1551474146.1145
MEM 17.863281 1551474146.2150
MEM 17.863281 1551474146.3184
MEM 17.863281 1551474146.4188
MEM 17.863281 1551474146.5197
MEM 17.863281 1551474146.6249
MEM 17.863281 1551474146.7263
MEM 17.863281 1551474146.8276
MEM 17.863281 1551474146.9339
MEM 17.863281 1551474147.0355
MEM 17.863281 1551474147.1360
MEM 17.863281 1551474147.2395
MEM 17.863281 1551474147.3442
MEM 17.863281 1551474147.4452
MEM 17.863281 1551474147.5475
MEM 17.863281 1551474147.6487
MEM 17.863281 1551474147.7504
MEM 17.863281 1551474147.8521
MEM 17.863281 1551474147.9542
MEM 17.863281 1551474148.0547
MEM 17.863281 1551474148.1599
MEM 17.863281 1551474148.2643
MEM 17.863281 1551474148.3652
MEM 17.863281 1551474148.4658
MEM 17.863281 1551474148.5670
MEM 17.863281 1551474148.6674
MEM 17.863281 1551474148.7719
MEM 17.863281 1551474148.8767
MEM 17.863281 1551474148.9784
MEM 17.863281 1551474149.0836
MEM 17.863281 1551474149.1886
MEM 17.863281 1551474149.2935
MEM 17.863281 1551474149.3966
MEM 17.863281 1551474149.5004
MEM 17.863281 1551474149.6014
MEM 17.863281 1551474149.7025
MEM 17.863281 1551474149.8030
MEM 17.863281 1551474149.9034
MEM 17.863281 1551474150.0085
MEM 17.863281 1551474150.1126
MEM 17.863281 1551474150.2182
MEM 17.863281 1551474150.3215
MEM 17.863281 1551474150.4227
MEM 17.863281 1551474150.5258
MEM 17.863281 1551474150.6266
MEM 17.863281 1551474150.7283
MEM 17.863281 1551474150.8301
MEM 17.863281 1551474150.9324
MEM 17.863281 1551474151.0362
MEM 17.863281 1551474151.1373
MEM 17.863281 1551474151.2401
MEM 17.863281 1551474151.3441
MEM 17.863281 1551474151.4470
MEM 17.429688 1551474151.5474
