CMDLINE /usr/local/opt/python/bin/python3.7 simpleProgram.py
MEM 27.265625 1551474281.3664
MEM 27.265625 1551474281.4687
MEM 27.265625 1551474281.5717
MEM 27.265625 1551474281.6746
MEM 27.265625 1551474281.7751
MEM 27.265625 1551474281.8758
MEM 27.265625 1551474281.9763
MEM 27.265625 1551474282.0784
MEM 27.265625 1551474282.1790
MEM 27.265625 1551474282.2822
MEM 27.265625 1551474282.3869
MEM 27.265625 1551474282.4896
MEM 27.265625 1551474282.5915
MEM 27.265625 1551474282.6927
MEM 27.265625 1551474282.7935
MEM 27.265625 1551474282.8951
MEM 27.265625 1551474282.9957
MEM 27.265625 1551474283.0998
MEM 27.265625 1551474283.2004
MEM 27.265625 1551474283.3006
MEM 27.265625 1551474283.4009
MEM 27.265625 1551474283.5011
MEM 27.265625 1551474283.6017
MEM 27.265625 1551474283.7022
MEM 27.265625 1551474283.8024
MEM 27.265625 1551474283.9039
MEM 27.265625 1551474284.0067
MEM 27.265625 1551474284.1069
MEM 27.265625 1551474284.2083
MEM 27.265625 1551474284.3091
MEM 27.265625 1551474284.4111
MEM 27.265625 1551474284.5128
MEM 27.265625 1551474284.6135
MEM 27.265625 1551474284.7143
MEM 27.265625 1551474284.8157
MEM 27.265625 1551474284.9159
MEM 27.265625 1551474285.0175
MEM 27.265625 1551474285.1184
MEM 27.265625 1551474285.2229
MEM 27.265625 1551474285.3278
MEM 27.265625 1551474285.4280
MEM 27.265625 1551474285.5287
MEM 27.265625 1551474285.6333
MEM 27.265625 1551474285.7343
MEM 27.265625 1551474285.8377
MEM 27.265625 1551474285.9380
MEM 27.265625 1551474286.0391
MEM 27.265625 1551474286.1395
MEM 27.265625 1551474286.2436
MEM 27.265625 1551474286.3445
MEM 27.265625 1551474286.4450
MEM 27.265625 1551474286.5498
MEM 27.265625 1551474286.6519
MEM 27.265625 1551474286.7555
MEM 27.289062 1551474286.8570
MEM 27.328125 1551474286.9611
MEM 27.347656 1551474287.0624
MEM 27.378906 1551474287.1644
MEM 27.406250 1551474287.2652
MEM 27.417969 1551474287.3681
MEM 27.433594 1551474287.4693
MEM 27.445312 1551474287.5700
MEM 27.175781 1551474287.6728
MEM 27.195312 1551474287.7772
MEM 27.210938 1551474287.8782
MEM 27.238281 1551474287.9786
MEM 27.253906 1551474288.0790
MEM 27.273438 1551474288.1814
MEM 27.296875 1551474288.2835
MEM 27.335938 1551474288.3861
MEM 27.367188 1551474288.4864
MEM 27.398438 1551474288.5884
MEM 27.433594 1551474288.6893
MEM 27.472656 1551474288.7897
MEM 27.500000 1551474288.8905
MEM 27.539062 1551474288.9941
MEM 27.570312 1551474289.0969
MEM 27.605469 1551474289.1975
MEM 27.636719 1551474289.2999
MEM 27.667969 1551474289.4019
MEM 27.707031 1551474289.5041
MEM 27.730469 1551474289.6068
MEM 27.750000 1551474289.7077
MEM 27.781250 1551474289.8090
MEM 27.792969 1551474289.9142
MEM 27.824219 1551474290.0148
MEM 27.835938 1551474290.1154
MEM 27.875000 1551474290.2163
MEM 27.917969 1551474290.3179
MEM 27.960938 1551474290.4186
MEM 28.003906 1551474290.5222
MEM 28.035156 1551474290.6261
MEM 28.074219 1551474290.7296
MEM 28.117188 1551474290.8334
MEM 28.160156 1551474290.9384
MEM 28.195312 1551474291.0395
MEM 28.226562 1551474291.1438
MEM 28.261719 1551474291.2448
MEM 28.296875 1551474291.3450
MEM 28.328125 1551474291.4459
MEM 28.359375 1551474291.5500
MEM 28.382812 1551474291.6508
MEM 28.410156 1551474291.7517
MEM 28.410156 1551474291.8597
MEM 28.414062 1551474291.9624
MEM 28.414062 1551474292.0652
MEM 28.417969 1551474292.1654
MEM 28.417969 1551474292.2658
MEM 28.421875 1551474292.3664
MEM 28.425781 1551474292.4714
MEM 28.425781 1551474292.5730
MEM 28.429688 1551474292.6762
MEM 28.429688 1551474292.7774
MEM 28.433594 1551474292.8814
MEM 28.437500 1551474292.9839
MEM 28.437500 1551474293.0844
MEM 28.441406 1551474293.1850
MEM 28.441406 1551474293.2870
MEM 28.445312 1551474293.3921
MEM 28.449219 1551474293.4953
MEM 28.449219 1551474293.5957
MEM 28.449219 1551474293.7000
MEM 28.453125 1551474293.8039
MEM 28.453125 1551474293.9081
MEM 28.453125 1551474294.0121
MEM 28.457031 1551474294.1124
MEM 28.460938 1551474294.2129
MEM 28.460938 1551474294.3163
MEM 28.460938 1551474294.4183
MEM 28.464844 1551474294.5187
MEM 28.464844 1551474294.6203
MEM 28.468750 1551474294.7219
MEM 28.468750 1551474294.8223
MEM 28.468750 1551474294.9228
MEM 28.472656 1551474295.0258
MEM 28.472656 1551474295.1271
MEM 28.476562 1551474295.2307
MEM 28.476562 1551474295.3337
MEM 28.480469 1551474295.4370
MEM 28.480469 1551474295.5421
MEM 28.484375 1551474295.6459
MEM 28.484375 1551474295.7467
MEM 28.488281 1551474295.8469
MEM 28.488281 1551474295.9501
MEM 28.488281 1551474296.0505
MEM 28.492188 1551474296.1511
MEM 28.492188 1551474296.2517
MEM 28.492188 1551474296.3557
MEM 28.496094 1551474296.4560
MEM 28.496094 1551474296.5563
MEM 28.496094 1551474296.6569
MEM 28.500000 1551474296.7610
MEM 28.500000 1551474296.8612
MEM 28.503906 1551474296.9635
MEM 28.503906 1551474297.0677
MEM 28.507812 1551474297.1682
MEM 28.507812 1551474297.2686
MEM 28.507812 1551474297.3703
MEM 28.511719 1551474297.4710
MEM 28.511719 1551474297.5712
MEM 28.511719 1551474297.6720
MEM 28.515625 1551474297.7727
MEM 28.515625 1551474297.8757
MEM 28.519531 1551474297.9775
MEM 28.519531 1551474298.0779
MEM 28.523438 1551474298.1798
MEM 28.527344 1551474298.2837
MEM 28.527344 1551474298.3839
MEM 28.531250 1551474298.4841
MEM 28.531250 1551474298.5848
MEM 28.531250 1551474298.6854
MEM 28.535156 1551474298.7876
MEM 28.535156 1551474298.8888
MEM 28.535156 1551474298.9892
MEM 28.539062 1551474299.0904
MEM 28.539062 1551474299.1915
MEM 28.542969 1551474299.2965
MEM 28.546875 1551474299.4004
MEM 28.546875 1551474299.5021
MEM 28.550781 1551474299.6063
MEM 28.550781 1551474299.7070
MEM 28.550781 1551474299.8073
MEM 28.554688 1551474299.9105
MEM 28.558594 1551474300.0139
MEM 28.558594 1551474300.1141
MEM 28.562500 1551474300.2144
MEM 28.562500 1551474300.3154
MEM 28.566406 1551474300.4157
MEM 28.566406 1551474300.5164
MEM 28.570312 1551474300.6169
MEM 28.570312 1551474300.7171
MEM 28.574219 1551474300.8178
MEM 28.574219 1551474300.9181
MEM 28.578125 1551474301.0188
MEM 28.578125 1551474301.1199
MEM 28.582031 1551474301.2207
MEM 28.582031 1551474301.3224
MEM 28.585938 1551474301.4228
MEM 28.589844 1551474301.5256
MEM 28.589844 1551474301.6260
MEM 28.589844 1551474301.7267
MEM 28.589844 1551474301.8286
MEM 28.593750 1551474301.9288
MEM 28.593750 1551474302.0339
MEM 28.593750 1551474302.1349
MEM 28.597656 1551474302.2381
MEM 28.597656 1551474302.3406
MEM 28.601562 1551474302.4414
MEM 28.601562 1551474302.5420
MEM 28.605469 1551474302.6423
MEM 28.605469 1551474302.7432
MEM 28.609375 1551474302.8464
MEM 28.609375 1551474302.9468
MEM 28.609375 1551474303.0504
MEM 28.613281 1551474303.1525
MEM 28.617188 1551474303.2555
MEM 28.617188 1551474303.3583
MEM 28.621094 1551474303.4588
MEM 28.625000 1551474303.5597
MEM 28.625000 1551474303.6604
MEM 28.625000 1551474303.7631
MEM 28.628906 1551474303.8638
MEM 28.632812 1551474303.9654
MEM 28.632812 1551474304.0690
MEM 28.636719 1551474304.1718
MEM 28.636719 1551474304.2731
MEM 28.640625 1551474304.3735
MEM 28.640625 1551474304.4756
MEM 28.640625 1551474304.5759
MEM 28.644531 1551474304.6807
MEM 28.644531 1551474304.7812
MEM 28.644531 1551474304.8817
MEM 28.648438 1551474304.9819
MEM 28.648438 1551474305.0863
MEM 28.652344 1551474305.1870
MEM 28.652344 1551474305.2874
MEM 28.656250 1551474305.3888
MEM 28.660156 1551474305.4895
MEM 28.660156 1551474305.5909
MEM 28.664062 1551474305.6911
MEM 28.664062 1551474305.7915
MEM 28.667969 1551474305.8933
MEM 28.671875 1551474305.9960
MEM 28.671875 1551474306.0968
MEM 28.671875 1551474306.2005
MEM 28.675781 1551474306.3033
MEM 28.675781 1551474306.4042
MEM 28.675781 1551474306.5073
MEM 28.675781 1551474306.6126
MEM 28.675781 1551474306.7136
MEM 28.675781 1551474306.8147
MEM 28.675781 1551474306.9155
MEM 28.675781 1551474307.0164
MEM 28.675781 1551474307.1181
MEM 28.675781 1551474307.2202
MEM 28.675781 1551474307.3221
MEM 28.675781 1551474307.4233
MEM 28.675781 1551474307.5236
MEM 28.675781 1551474307.6247
MEM 28.675781 1551474307.7259
MEM 28.675781 1551474307.8269
MEM 28.675781 1551474307.9283
MEM 28.675781 1551474308.0306
MEM 28.675781 1551474308.1309
MEM 28.675781 1551474308.2339
MEM 28.675781 1551474308.3354
MEM 28.675781 1551474308.4375
MEM 28.687500 1551474308.5393
MEM 28.707031 1551474308.6397
MEM 28.429688 1551474308.7400
MEM 28.460938 1551474308.8403
MEM 28.496094 1551474308.9415
MEM 28.527344 1551474309.0420
MEM 28.554688 1551474309.1428
MEM 28.589844 1551474309.2465
MEM 28.621094 1551474309.3504
MEM 28.656250 1551474309.4506
MEM 28.699219 1551474309.5512
MEM 28.714844 1551474309.6522
MEM 28.738281 1551474309.7569
MEM 28.753906 1551474309.8578
MEM 28.769531 1551474309.9582
MEM 28.781250 1551474310.0588
MEM 28.808594 1551474310.1637
MEM 28.832031 1551474310.2641
MEM 28.863281 1551474310.3649
MEM 28.898438 1551474310.4653
MEM 28.925781 1551474310.5660
MEM 28.968750 1551474310.6665
MEM 29.003906 1551474310.7671
MEM 29.031250 1551474310.8673
MEM 29.058594 1551474310.9725
MEM 29.089844 1551474311.0734
MEM 29.121094 1551474311.1751
MEM 29.152344 1551474311.2768
MEM 29.183594 1551474311.3770
MEM 29.226562 1551474311.4773
MEM 29.250000 1551474311.5787
MEM 29.281250 1551474311.6792
MEM 29.304688 1551474311.7845
MEM 29.316406 1551474311.8853
MEM 29.339844 1551474311.9855
MEM 29.371094 1551474312.0895
MEM 29.390625 1551474312.1900
MEM 29.417969 1551474312.2942
MEM 29.441406 1551474312.3974
MEM 29.480469 1551474312.5005
MEM 29.515625 1551474312.6024
MEM 29.550781 1551474312.7062
MEM 29.582031 1551474312.8065
MEM 29.625000 1551474312.9070
MEM 29.656250 1551474313.0077
MEM 29.687500 1551474313.1089
MEM 29.726562 1551474313.2094
MEM 29.753906 1551474313.3111
MEM 29.769531 1551474313.4156
MEM 29.796875 1551474313.5170
MEM 29.796875 1551474313.6222
MEM 29.796875 1551474313.7244
MEM 29.800781 1551474313.8250
MEM 29.800781 1551474313.9264
MEM 29.804688 1551474314.0271
MEM 29.804688 1551474314.1282
MEM 29.804688 1551474314.2289
MEM 29.808594 1551474314.3341
MEM 29.808594 1551474314.4344
MEM 29.812500 1551474314.5383
MEM 29.812500 1551474314.6385
MEM 29.816406 1551474314.7395
MEM 29.816406 1551474314.8412
MEM 29.816406 1551474314.9420
MEM 29.820312 1551474315.0454
MEM 29.824219 1551474315.1506
MEM 29.824219 1551474315.2508
MEM 29.828125 1551474315.3511
MEM 29.828125 1551474315.4515
MEM 29.832031 1551474315.5517
MEM 29.832031 1551474315.6552
MEM 29.835938 1551474315.7556
MEM 29.839844 1551474315.8561
MEM 29.839844 1551474315.9563
MEM 29.839844 1551474316.0632
MEM 29.843750 1551474316.1671
MEM 29.843750 1551474316.2677
MEM 29.847656 1551474316.3681
MEM 29.847656 1551474316.4688
MEM 29.851562 1551474316.5701
MEM 29.851562 1551474316.6725
MEM 29.855469 1551474316.7729
MEM 29.855469 1551474316.8731
MEM 29.859375 1551474316.9754
MEM 29.859375 1551474317.0812
MEM 29.859375 1551474317.1854
MEM 29.863281 1551474317.2893
MEM 29.867188 1551474317.3926
MEM 29.867188 1551474317.4976
MEM 29.871094 1551474317.6007
MEM 29.871094 1551474317.7011
MEM 29.871094 1551474317.8044
MEM 29.871094 1551474317.9081
MEM 29.875000 1551474318.0109
MEM 29.875000 1551474318.1121
MEM 29.878906 1551474318.2125
MEM 29.878906 1551474318.3130
MEM 29.882812 1551474318.4139
MEM 29.882812 1551474318.5144
MEM 29.886719 1551474318.6147
MEM 29.886719 1551474318.7150
MEM 29.890625 1551474318.8184
MEM 29.890625 1551474318.9198
MEM 29.894531 1551474319.0214
MEM 29.894531 1551474319.1227
MEM 29.894531 1551474319.2229
MEM 29.898438 1551474319.3233
MEM 29.902344 1551474319.4236
MEM 29.902344 1551474319.5249
MEM 29.906250 1551474319.6258
MEM 29.906250 1551474319.7316
MEM 29.906250 1551474319.8352
MEM 29.910156 1551474319.9370
MEM 29.910156 1551474320.0373
MEM 29.914062 1551474320.1388
MEM 29.914062 1551474320.2393
MEM 29.917969 1551474320.3402
MEM 29.921875 1551474320.4440
MEM 29.921875 1551474320.5478
MEM 29.925781 1551474320.6507
MEM 29.925781 1551474320.7558
MEM 29.929688 1551474320.8587
MEM 29.929688 1551474320.9608
MEM 29.933594 1551474321.0631
MEM 29.933594 1551474321.1644
MEM 29.937500 1551474321.2649
MEM 29.937500 1551474321.3655
MEM 29.941406 1551474321.4659
MEM 29.941406 1551474321.5664
MEM 29.945312 1551474321.6667
MEM 29.945312 1551474321.7669
MEM 29.949219 1551474321.8674
MEM 29.949219 1551474321.9680
MEM 29.953125 1551474322.0684
MEM 29.957031 1551474322.1704
MEM 29.957031 1551474322.2706
MEM 29.960938 1551474322.3723
MEM 29.960938 1551474322.4727
MEM 29.964844 1551474322.5738
MEM 29.964844 1551474322.6741
MEM 29.968750 1551474322.7751
MEM 29.968750 1551474322.8785
MEM 29.972656 1551474322.9793
MEM 29.976562 1551474323.0843
MEM 29.976562 1551474323.1845
MEM 29.980469 1551474323.2857
MEM 29.980469 1551474323.3899
MEM 29.984375 1551474323.4902
MEM 29.984375 1551474323.5946
MEM 29.988281 1551474323.6983
MEM 29.992188 1551474323.8008
MEM 29.992188 1551474323.9028
MEM 29.996094 1551474324.0043
MEM 29.996094 1551474324.1058
MEM 30.000000 1551474324.2062
MEM 30.000000 1551474324.3095
MEM 30.003906 1551474324.4117
MEM 30.007812 1551474324.5150
MEM 30.007812 1551474324.6163
MEM 30.011719 1551474324.7165
MEM 30.015625 1551474324.8169
MEM 30.015625 1551474324.9219
MEM 30.019531 1551474325.0227
MEM 30.019531 1551474325.1233
MEM 30.023438 1551474325.2237
MEM 30.023438 1551474325.3244
MEM 30.027344 1551474325.4253
MEM 30.031250 1551474325.5287
MEM 30.031250 1551474325.6289
MEM 30.035156 1551474325.7292
MEM 30.035156 1551474325.8375
MEM 30.039062 1551474325.9378
MEM 30.039062 1551474326.0391
MEM 30.039062 1551474326.1396
MEM 30.042969 1551474326.2409
MEM 30.042969 1551474326.3442
MEM 30.046875 1551474326.4471
MEM 30.050781 1551474326.5519
MEM 30.050781 1551474326.6523
MEM 30.050781 1551474326.7547
MEM 30.054688 1551474326.8564
MEM 30.058594 1551474326.9586
MEM 30.058594 1551474327.0594
MEM 30.062500 1551474327.1601
MEM 30.062500 1551474327.2639
MEM 30.066406 1551474327.3670
MEM 30.066406 1551474327.4675
MEM 30.070312 1551474327.5679
MEM 30.074219 1551474327.6682
MEM 30.074219 1551474327.7708
MEM 30.074219 1551474327.8759
MEM 30.078125 1551474327.9768
MEM 30.078125 1551474328.0790
MEM 30.082031 1551474328.1802
MEM 30.085938 1551474328.2816
MEM 30.085938 1551474328.3845
MEM 30.089844 1551474328.4848
MEM 30.089844 1551474328.5876
MEM 30.093750 1551474328.6891
MEM 30.097656 1551474328.7895
MEM 30.097656 1551474328.8898
MEM 30.097656 1551474328.9900
MEM 30.097656 1551474329.0904
MEM 30.097656 1551474329.1911
MEM 30.097656 1551474329.2915
MEM 30.097656 1551474329.3929
MEM 30.097656 1551474329.4938
MEM 30.097656 1551474329.5964
MEM 30.097656 1551474329.7062
MEM 30.097656 1551474329.8087
MEM 30.097656 1551474329.9119
MEM 30.097656 1551474330.0137
MEM 30.097656 1551474330.1151
MEM 30.097656 1551474330.2187
MEM 30.097656 1551474330.3190
MEM 30.097656 1551474330.4205
MEM 30.097656 1551474330.5209
MEM 30.097656 1551474330.6223
MEM 30.097656 1551474330.7225
MEM 30.097656 1551474330.8228
MEM 30.097656 1551474330.9250
MEM 30.105469 1551474331.0260
MEM 30.128906 1551474331.1269
MEM 29.804688 1551474331.2296
MEM 29.832031 1551474331.3345
MEM 29.875000 1551474331.4347
MEM 29.914062 1551474331.5354
MEM 29.949219 1551474331.6363
MEM 29.976562 1551474331.7368
MEM 30.011719 1551474331.8383
MEM 30.042969 1551474331.9387
MEM 30.074219 1551474332.0389
MEM 30.089844 1551474332.1408
MEM 30.101562 1551474332.2412
MEM 30.121094 1551474332.3448
MEM 30.144531 1551474332.4459
MEM 30.160156 1551474332.5512
MEM 30.175781 1551474332.6527
MEM 30.195312 1551474332.7529
MEM 30.203125 1551474332.8535
MEM 30.218750 1551474332.9567
MEM 30.246094 1551474333.0571
MEM 30.261719 1551474333.1574
MEM 30.281250 1551474333.2576
MEM 30.300781 1551474333.3579
MEM 30.328125 1551474333.4586
MEM 30.363281 1551474333.5628
MEM 30.390625 1551474333.6632
MEM 30.421875 1551474333.7642
MEM 30.460938 1551474333.8680
MEM 30.496094 1551474333.9702
MEM 30.535156 1551474334.0719
MEM 30.566406 1551474334.1722
MEM 30.597656 1551474334.2774
MEM 30.628906 1551474334.3806
MEM 30.652344 1551474334.4846
MEM 30.675781 1551474334.5848
MEM 30.695312 1551474334.6851
MEM 30.738281 1551474334.7903
MEM 30.773438 1551474334.8951
MEM 30.804688 1551474334.9975
MEM 30.835938 1551474335.1011
MEM 30.847656 1551474335.2014
MEM 30.875000 1551474335.3029
MEM 30.902344 1551474335.4054
MEM 30.933594 1551474335.5103
MEM 30.964844 1551474335.6151
MEM 31.007812 1551474335.7188
MEM 31.046875 1551474335.8211
MEM 31.082031 1551474335.9231
MEM 31.121094 1551474336.0260
MEM 31.160156 1551474336.1264
MEM 31.187500 1551474336.2302
MEM 31.187500 1551474336.3346
MEM 31.191406 1551474336.4384
MEM 31.195312 1551474336.5388
MEM 31.199219 1551474336.6399
MEM 31.199219 1551474336.7401
MEM 31.203125 1551474336.8407
MEM 31.203125 1551474336.9447
MEM 31.207031 1551474337.0490
MEM 31.210938 1551474337.1568
MEM 31.210938 1551474337.2598
MEM 31.214844 1551474337.3629
MEM 31.214844 1551474337.4640
MEM 31.218750 1551474337.5659
MEM 31.218750 1551474337.6669
MEM 31.222656 1551474337.7686
MEM 31.222656 1551474337.8695
MEM 31.226562 1551474337.9740
MEM 31.226562 1551474338.0789
MEM 31.230469 1551474338.1819
MEM 31.234375 1551474338.2847
MEM 31.234375 1551474338.3871
MEM 31.238281 1551474338.4908
MEM 31.238281 1551474338.5912
MEM 31.242188 1551474338.6917
MEM 31.242188 1551474338.7920
MEM 31.246094 1551474338.8922
MEM 31.246094 1551474338.9956
MEM 31.250000 1551474339.0980
MEM 31.250000 1551474339.1995
MEM 31.253906 1551474339.3014
MEM 31.257812 1551474339.4050
MEM 31.257812 1551474339.5069
MEM 31.261719 1551474339.6073
MEM 31.261719 1551474339.7077
MEM 31.265625 1551474339.8083
MEM 31.265625 1551474339.9085
MEM 31.269531 1551474340.0092
MEM 31.269531 1551474340.1095
MEM 31.273438 1551474340.2135
MEM 31.273438 1551474340.3147
MEM 31.277344 1551474340.4194
MEM 31.277344 1551474340.5200
MEM 31.281250 1551474340.6209
MEM 31.281250 1551474340.7213
MEM 31.285156 1551474340.8263
MEM 31.289062 1551474340.9301
MEM 31.289062 1551474341.0309
MEM 31.292969 1551474341.1316
MEM 31.292969 1551474341.2351
MEM 31.296875 1551474341.3353
MEM 31.296875 1551474341.4356
MEM 31.300781 1551474341.5396
MEM 31.300781 1551474341.6414
MEM 31.304688 1551474341.7436
MEM 31.304688 1551474341.8464
MEM 31.304688 1551474341.9478
MEM 31.304688 1551474342.0483
MEM 31.308594 1551474342.1491
MEM 31.308594 1551474342.2513
MEM 31.312500 1551474342.3571
MEM 31.312500 1551474342.4590
MEM 31.316406 1551474342.5594
MEM 31.316406 1551474342.6606
MEM 31.320312 1551474342.7635
MEM 31.324219 1551474342.8637
MEM 31.324219 1551474342.9642
MEM 31.328125 1551474343.0661
MEM 31.328125 1551474343.1691
MEM 31.332031 1551474343.2697
MEM 31.332031 1551474343.3701
MEM 31.335938 1551474343.4714
MEM 31.339844 1551474343.5741
MEM 31.339844 1551474343.6760
MEM 31.339844 1551474343.7764
MEM 31.343750 1551474343.8810
MEM 31.343750 1551474343.9851
MEM 31.347656 1551474344.0853
MEM 31.347656 1551474344.1902
MEM 31.351562 1551474344.2923
MEM 31.351562 1551474344.3939
MEM 31.355469 1551474344.4941
MEM 31.355469 1551474344.5968
MEM 31.359375 1551474344.7013
MEM 31.359375 1551474344.8057
MEM 31.359375 1551474344.9065
MEM 31.359375 1551474345.0107
MEM 31.363281 1551474345.1147
MEM 31.363281 1551474345.2168
MEM 31.367188 1551474345.3171
MEM 31.367188 1551474345.4196
MEM 31.367188 1551474345.5227
MEM 31.371094 1551474345.6231
MEM 31.371094 1551474345.7239
MEM 31.375000 1551474345.8255
MEM 31.375000 1551474345.9261
MEM 31.378906 1551474346.0279
MEM 31.382812 1551474346.1314
MEM 31.382812 1551474346.2350
MEM 31.386719 1551474346.3379
MEM 31.390625 1551474346.4410
MEM 31.390625 1551474346.5432
MEM 31.390625 1551474346.6482
MEM 31.394531 1551474346.7486
MEM 31.394531 1551474346.8514
MEM 31.398438 1551474346.9520
MEM 31.398438 1551474347.0525
MEM 31.402344 1551474347.1528
MEM 31.406250 1551474347.2554
MEM 31.406250 1551474347.3556
MEM 31.410156 1551474347.4578
MEM 31.410156 1551474347.5582
MEM 31.414062 1551474347.6607
MEM 31.417969 1551474347.7618
MEM 31.417969 1551474347.8647
MEM 31.421875 1551474347.9650
MEM 31.421875 1551474348.0654
MEM 31.425781 1551474348.1685
MEM 31.425781 1551474348.2689
MEM 31.429688 1551474348.3700
MEM 31.429688 1551474348.4703
MEM 31.433594 1551474348.5755
MEM 31.433594 1551474348.6760
MEM 31.437500 1551474348.7792
MEM 31.437500 1551474348.8823
MEM 31.441406 1551474348.9850
MEM 31.445312 1551474349.0857
MEM 31.445312 1551474349.1900
MEM 31.449219 1551474349.2907
MEM 31.453125 1551474349.3947
MEM 31.453125 1551474349.4977
MEM 31.457031 1551474349.6030
MEM 31.457031 1551474349.7051
MEM 31.460938 1551474349.8054
MEM 31.460938 1551474349.9085
MEM 31.464844 1551474350.0096
MEM 31.464844 1551474350.1121
MEM 31.468750 1551474350.2165
MEM 31.472656 1551474350.3169
MEM 31.472656 1551474350.4182
MEM 31.476562 1551474350.5223
MEM 31.476562 1551474350.6245
MEM 31.480469 1551474350.7271
MEM 31.484375 1551474350.8311
MEM 31.484375 1551474350.9350
MEM 31.488281 1551474351.0353
MEM 31.488281 1551474351.1355
MEM 31.492188 1551474351.2378
MEM 31.492188 1551474351.3384
MEM 31.496094 1551474351.4427
MEM 31.500000 1551474351.5437
MEM 31.500000 1551474351.6445
MEM 31.503906 1551474351.7481
MEM 31.503906 1551474351.8485
MEM 31.507812 1551474351.9516
MEM 31.511719 1551474352.0522
MEM 31.511719 1551474352.1525
MEM 31.515625 1551474352.2527
MEM 31.515625 1551474352.3531
MEM 31.519531 1551474352.4537
MEM 31.519531 1551474352.5548
MEM 31.523438 1551474352.6576
MEM 31.523438 1551474352.7629
MEM 31.527344 1551474352.8678
MEM 31.527344 1551474352.9693
MEM 31.527344 1551474353.0710
MEM 31.527344 1551474353.1719
MEM 31.527344 1551474353.2735
MEM 31.527344 1551474353.3756
MEM 31.527344 1551474353.4797
MEM 31.527344 1551474353.5814
MEM 31.527344 1551474353.6824
MEM 31.527344 1551474353.7829
MEM 31.527344 1551474353.8851
MEM 31.527344 1551474353.9857
MEM 31.527344 1551474354.0874
MEM 31.527344 1551474354.1878
MEM 31.527344 1551474354.2913
MEM 31.527344 1551474354.3940
MEM 31.527344 1551474354.4978
MEM 31.527344 1551474354.6017
MEM 31.527344 1551474354.7062
MEM 31.527344 1551474354.8074
MEM 31.527344 1551474354.9099
MEM 31.527344 1551474355.0121
MEM 31.527344 1551474355.1144
MEM 31.546875 1551474355.2153
MEM 31.562500 1551474355.3196
MEM 31.589844 1551474355.4203
MEM 31.609375 1551474355.5207
MEM 31.621094 1551474355.6217
MEM 31.644531 1551474355.7246
MEM 31.664062 1551474355.8289
MEM 31.703125 1551474355.9308
MEM 31.742188 1551474356.0351
MEM 31.394531 1551474356.1356
MEM 31.433594 1551474356.2358
MEM 31.468750 1551474356.3369
MEM 31.515625 1551474356.4382
MEM 31.542969 1551474356.5394
MEM 31.582031 1551474356.6415
MEM 31.621094 1551474356.7448
MEM 31.652344 1551474356.8459
MEM 31.687500 1551474356.9487
MEM 31.722656 1551474357.0494
MEM 31.753906 1551474357.1516
MEM 31.789062 1551474357.2562
MEM 31.804688 1551474357.3582
MEM 31.824219 1551474357.4587
MEM 31.863281 1551474357.5605
MEM 31.898438 1551474357.6613
MEM 31.937500 1551474357.7652
MEM 31.972656 1551474357.8664
MEM 32.011719 1551474357.9682
MEM 32.042969 1551474358.0703
MEM 32.089844 1551474358.1755
MEM 32.117188 1551474358.2761
MEM 32.152344 1551474358.3763
MEM 32.183594 1551474358.4797
MEM 32.218750 1551474358.5800
MEM 32.253906 1551474358.6820
MEM 32.281250 1551474358.7824
MEM 32.308594 1551474358.8852
MEM 32.335938 1551474358.9861
MEM 32.375000 1551474359.0910
MEM 32.406250 1551474359.1942
MEM 32.433594 1551474359.2978
MEM 32.472656 1551474359.3985
MEM 32.511719 1551474359.5032
MEM 32.539062 1551474359.6035
MEM 32.562500 1551474359.7039
MEM 32.570312 1551474359.8042
MEM 32.570312 1551474359.9085
MEM 32.574219 1551474360.0115
MEM 32.574219 1551474360.1144
MEM 32.574219 1551474360.2169
MEM 32.578125 1551474360.3200
MEM 32.578125 1551474360.4211
MEM 32.582031 1551474360.5218
MEM 32.582031 1551474360.6220
MEM 32.585938 1551474360.7258
MEM 32.585938 1551474360.8269
MEM 32.589844 1551474360.9306
MEM 32.589844 1551474361.0363
MEM 32.589844 1551474361.1394
MEM 32.589844 1551474361.2399
MEM 32.593750 1551474361.3429
MEM 32.593750 1551474361.4472
MEM 32.593750 1551474361.5518
MEM 32.597656 1551474361.6545
MEM 32.597656 1551474361.7552
MEM 32.597656 1551474361.8554
MEM 32.601562 1551474361.9578
MEM 32.605469 1551474362.0688
MEM 32.605469 1551474362.1715
MEM 32.609375 1551474362.2743
MEM 32.609375 1551474362.3768
MEM 32.613281 1551474362.4808
MEM 32.613281 1551474362.5811
MEM 32.617188 1551474362.6854
MEM 32.617188 1551474362.7857
MEM 32.621094 1551474362.8900
MEM 32.621094 1551474362.9904
MEM 32.625000 1551474363.0907
MEM 32.625000 1551474363.1923
MEM 32.628906 1551474363.2925
MEM 32.628906 1551474363.3928
MEM 32.632812 1551474363.4969
MEM 32.632812 1551474363.6023
MEM 32.636719 1551474363.7038
MEM 32.640625 1551474363.8050
MEM 32.640625 1551474363.9055
MEM 32.644531 1551474364.0093
MEM 32.644531 1551474364.1105
MEM 32.648438 1551474364.2146
MEM 32.648438 1551474364.3163
MEM 32.652344 1551474364.4166
MEM 32.652344 1551474364.5174
MEM 32.652344 1551474364.6186
MEM 32.656250 1551474364.7197
MEM 32.656250 1551474364.8210
MEM 32.656250 1551474364.9219
