CMDLINE /usr/local/opt/python/bin/python3.7 mandelbrot2.py
MEM 181.136719 1551483121.0413
MEM 181.136719 1551483121.1431
MEM 181.136719 1551483121.2484
MEM 181.136719 1551483121.3494
MEM 181.136719 1551483121.4500
MEM 181.136719 1551483121.5508
MEM 181.136719 1551483121.6516
MEM 181.136719 1551483121.7520
MEM 181.136719 1551483121.8552
MEM 181.136719 1551483121.9555
MEM 181.136719 1551483122.0569
MEM 181.175781 1551483122.1616
MEM 181.214844 1551483122.2668
MEM 181.214844 1551483122.3720
MEM 181.214844 1551483122.4772
MEM 181.214844 1551483122.5824
MEM 181.218750 1551483122.6877
MEM 181.218750 1551483122.7883
MEM 181.218750 1551483122.8890
MEM 181.218750 1551483122.9921
MEM 181.218750 1551483123.0924
MEM 181.218750 1551483123.1934
MEM 181.218750 1551483123.2941
MEM 181.218750 1551483123.3954
MEM 181.257812 1551483123.4978
MEM 181.257812 1551483123.5985
MEM 181.296875 1551483123.6995
MEM 181.300781 1551483123.8015
MEM 181.300781 1551483123.9058
MEM 181.304688 1551483124.0067
MEM 181.304688 1551483124.1117
MEM 181.304688 1551483124.2169
MEM 181.304688 1551483124.3211
MEM 181.304688 1551483124.4213
MEM 181.304688 1551483124.5233
MEM 181.304688 1551483124.6241
MEM 181.304688 1551483124.7243
MEM 181.304688 1551483124.8296
MEM 181.343750 1551483124.9301
MEM 181.343750 1551483125.0310
MEM 181.382812 1551483125.1323
MEM 181.382812 1551483125.2328
MEM 181.386719 1551483125.3380
MEM 181.386719 1551483125.4385
MEM 181.386719 1551483125.5427
MEM 181.386719 1551483125.6439
MEM 181.386719 1551483125.7445
MEM 181.390625 1551483125.8449
MEM 181.390625 1551483125.9472
MEM 181.390625 1551483126.0492
MEM 181.390625 1551483126.1495
MEM 181.390625 1551483126.2508
MEM 181.429688 1551483126.3511
MEM 181.429688 1551483126.4517
MEM 181.468750 1551483126.5522
MEM 181.468750 1551483126.6525
MEM 181.472656 1551483126.7542
MEM 181.476562 1551483126.8572
MEM 181.476562 1551483126.9579
MEM 181.476562 1551483127.0618
MEM 181.476562 1551483127.1670
MEM 181.480469 1551483127.2722
MEM 181.480469 1551483127.3774
MEM 181.480469 1551483127.4790
MEM 181.480469 1551483127.5833
MEM 181.480469 1551483127.6885
MEM 181.519531 1551483127.7920
MEM 181.574219 1551483127.8932
MEM 181.574219 1551483127.9937
MEM 181.574219 1551483128.0940
MEM 181.574219 1551483128.1966
MEM 181.574219 1551483128.2999
MEM 181.574219 1551483128.4004
MEM 181.574219 1551483128.5033
MEM 181.578125 1551483128.6082
MEM 181.578125 1551483128.7118
MEM 181.578125 1551483128.8157
MEM 181.582031 1551483128.9179
MEM 181.585938 1551483129.0229
MEM 181.636719 1551483129.1237
MEM 181.636719 1551483129.2289
MEM 181.679688 1551483129.3327
MEM 181.683594 1551483129.4380
MEM 181.683594 1551483129.5387
MEM 181.687500 1551483129.6389
MEM 181.687500 1551483129.7442
MEM 181.687500 1551483129.8494
MEM 181.687500 1551483129.9510
MEM 181.687500 1551483130.0516
MEM 181.687500 1551483130.1520
MEM 181.687500 1551483130.2528
MEM 181.687500 1551483130.3580
MEM 181.687500 1551483130.4583
MEM 181.726562 1551483130.5631
MEM 181.765625 1551483130.6667
MEM 181.777344 1551483130.7669
MEM 181.781250 1551483130.8721
MEM 181.781250 1551483130.9773
MEM 181.789062 1551483131.0799
MEM 181.789062 1551483131.1820
MEM 181.789062 1551483131.2862
MEM 181.796875 1551483131.3902
MEM 181.796875 1551483131.4930
MEM 181.796875 1551483131.5957
MEM 181.796875 1551483131.6963
MEM 181.796875 1551483131.7971
MEM 181.835938 1551483131.8987
MEM 181.835938 1551483132.0010
MEM 181.875000 1551483132.1014
MEM 181.875000 1551483132.2017
MEM 181.875000 1551483132.3060
MEM 181.875000 1551483132.4113
MEM 181.882812 1551483132.5119
MEM 181.886719 1551483132.6159
MEM 181.886719 1551483132.7172
MEM 181.890625 1551483132.8221
MEM 181.890625 1551483132.9273
MEM 181.902344 1551483133.0305
MEM 181.910156 1551483133.1357
MEM 181.914062 1551483133.2381
MEM 181.964844 1551483133.3384
MEM 181.964844 1551483133.4436
MEM 182.011719 1551483133.5445
MEM 182.011719 1551483133.6464
MEM 182.019531 1551483133.7472
MEM 182.023438 1551483133.8483
MEM 182.023438 1551483133.9535
MEM 182.023438 1551483134.0589
MEM 182.023438 1551483134.1595
MEM 182.027344 1551483134.2647
MEM 182.031250 1551483134.3669
MEM 182.031250 1551483134.4703
MEM 182.035156 1551483134.5755
MEM 182.035156 1551483134.6799
MEM 182.078125 1551483134.7851
MEM 182.117188 1551483134.8881
MEM 182.117188 1551483134.9886
MEM 182.117188 1551483135.0894
MEM 182.117188 1551483135.1906
MEM 182.121094 1551483135.2912
MEM 182.121094 1551483135.3917
MEM 182.121094 1551483135.4939
MEM 182.125000 1551483135.5977
MEM 182.125000 1551483135.7022
MEM 182.128906 1551483135.8026
MEM 182.128906 1551483135.9030
MEM 182.128906 1551483136.0035
MEM 182.152344 1551483136.1038
MEM 182.167969 1551483136.2061
MEM 182.210938 1551483136.3063
MEM 182.210938 1551483136.4080
MEM 182.210938 1551483136.5083
MEM 182.210938 1551483136.6087
MEM 182.210938 1551483136.7090
MEM 182.214844 1551483136.8116
MEM 182.214844 1551483136.9166
MEM 182.218750 1551483137.0170
MEM 182.222656 1551483137.1220
MEM 182.230469 1551483137.2272
MEM 182.234375 1551483137.3324
MEM 182.234375 1551483137.4376
MEM 182.273438 1551483137.5382
MEM 182.273438 1551483137.6409
MEM 182.312500 1551483137.7461
MEM 182.324219 1551483137.8465
MEM 182.324219 1551483137.9482
MEM 182.332031 1551483138.0508
MEM 182.332031 1551483138.1513
MEM 182.332031 1551483138.2522
MEM 182.332031 1551483138.3525
MEM 182.332031 1551483138.4531
MEM 182.332031 1551483138.5567
MEM 182.332031 1551483138.6606
MEM 182.335938 1551483138.7609
MEM 182.363281 1551483138.8621
MEM 182.378906 1551483138.9673
MEM 182.421875 1551483139.0722
MEM 182.421875 1551483139.1774
MEM 182.429688 1551483139.2828
MEM 182.437500 1551483139.3880
MEM 182.437500 1551483139.4883
MEM 182.441406 1551483139.5902
MEM 182.449219 1551483139.6907
MEM 182.457031 1551483139.7918
MEM 182.460938 1551483139.8921
MEM 182.460938 1551483139.9923
MEM 182.468750 1551483140.0932
MEM 182.468750 1551483140.1944
MEM 182.511719 1551483140.2948
MEM 182.550781 1551483140.3956
MEM 182.550781 1551483140.4963
MEM 182.550781 1551483140.5969
MEM 182.550781 1551483140.6972
MEM 182.550781 1551483140.7974
MEM 182.550781 1551483140.8985
MEM 182.550781 1551483141.0010
MEM 182.550781 1551483141.1013
MEM 182.550781 1551483141.2043
MEM 182.550781 1551483141.3075
MEM 182.550781 1551483141.4121
MEM 182.550781 1551483141.5154
MEM 182.593750 1551483141.6158
MEM 182.605469 1551483141.7168
MEM 182.636719 1551483141.8190
MEM 182.636719 1551483141.9228
MEM 182.636719 1551483142.0244
MEM 182.636719 1551483142.1296
MEM 182.636719 1551483142.2348
MEM 182.636719 1551483142.3385
MEM 182.636719 1551483142.4409
MEM 182.636719 1551483142.5462
MEM 182.636719 1551483142.6474
MEM 182.636719 1551483142.7479
MEM 182.636719 1551483142.8485
MEM 182.675781 1551483142.9487
MEM 182.675781 1551483143.0496
MEM 182.718750 1551483143.1548
MEM 182.718750 1551483143.2551
MEM 182.718750 1551483143.3556
MEM 182.718750 1551483143.4608
MEM 182.718750 1551483143.5660
MEM 182.718750 1551483143.6712
MEM 182.718750 1551483143.7717
MEM 182.718750 1551483143.8728
MEM 182.722656 1551483143.9751
MEM 182.722656 1551483144.0793
MEM 182.722656 1551483144.1826
MEM 182.769531 1551483144.2879
MEM 182.769531 1551483144.3896
MEM 182.816406 1551483144.4926
MEM 182.824219 1551483144.5955
MEM 182.824219 1551483144.6958
MEM 182.832031 1551483144.7966
MEM 182.832031 1551483144.8970
MEM 182.835938 1551483145.0007
MEM 182.835938 1551483145.1046
MEM 182.835938 1551483145.2060
MEM 182.835938 1551483145.3069
MEM 182.835938 1551483145.4121
MEM 182.835938 1551483145.5162
MEM 182.878906 1551483145.6214
MEM 182.878906 1551483145.7247
MEM 182.937500 1551483145.8269
MEM 182.937500 1551483145.9311
MEM 182.937500 1551483146.0316
MEM 182.937500 1551483146.1328
MEM 182.937500 1551483146.2362
MEM 182.937500 1551483146.3385
MEM 182.937500 1551483146.4395
MEM 182.937500 1551483146.5408
MEM 182.937500 1551483146.6416
MEM 182.937500 1551483146.7419
MEM 182.937500 1551483146.8432
MEM 182.976562 1551483146.9467
MEM 182.976562 1551483147.0474
MEM 183.015625 1551483147.1491
MEM 183.015625 1551483147.2494
MEM 183.015625 1551483147.3502
MEM 183.015625 1551483147.4534
MEM 183.019531 1551483147.5580
MEM 183.023438 1551483147.6631
MEM 183.023438 1551483147.7684
MEM 183.023438 1551483147.8726
MEM 183.023438 1551483147.9744
MEM 183.027344 1551483148.0765
MEM 183.027344 1551483148.1794
MEM 183.082031 1551483148.2809
MEM 183.128906 1551483148.3828
MEM 183.128906 1551483148.4856
MEM 183.128906 1551483148.5878
MEM 183.128906 1551483148.6886
MEM 183.128906 1551483148.7889
MEM 183.128906 1551483148.8893
MEM 183.128906 1551483148.9905
MEM 183.128906 1551483149.0923
MEM 183.128906 1551483149.1932
MEM 183.128906 1551483149.2935
MEM 183.128906 1551483149.3938
MEM 183.132812 1551483149.4950
MEM 183.175781 1551483149.5953
MEM 183.214844 1551483149.6963
MEM 183.214844 1551483149.7966
MEM 183.218750 1551483149.8973
MEM 183.218750 1551483150.0006
MEM 183.218750 1551483150.1047
MEM 183.218750 1551483150.2076
MEM 183.222656 1551483150.3128
MEM 183.222656 1551483150.4161
MEM 183.222656 1551483150.5212
MEM 183.226562 1551483150.6250
MEM 183.226562 1551483150.7302
MEM 183.277344 1551483150.8334
MEM 183.277344 1551483150.9386
MEM 183.324219 1551483151.0388
MEM 183.324219 1551483151.1402
MEM 183.324219 1551483151.2454
MEM 183.332031 1551483151.3461
MEM 183.339844 1551483151.4473
MEM 183.343750 1551483151.5487
MEM 183.343750 1551483151.6490
MEM 183.343750 1551483151.7493
MEM 183.351562 1551483151.8546
MEM 183.359375 1551483151.9556
MEM 183.359375 1551483152.0582
MEM 183.398438 1551483152.1624
MEM 183.437500 1551483152.2627
MEM 183.437500 1551483152.3669
MEM 183.437500 1551483152.4721
MEM 183.437500 1551483152.5761
MEM 183.437500 1551483152.6797
MEM 183.437500 1551483152.7822
MEM 183.437500 1551483152.8827
MEM 183.437500 1551483152.9866
MEM 183.437500 1551483153.0885
MEM 183.437500 1551483153.1912
MEM 183.437500 1551483153.2916
MEM 183.460938 1551483153.3928
MEM 183.476562 1551483153.4980
MEM 183.515625 1551483153.6006
MEM 183.515625 1551483153.7019
MEM 183.515625 1551483153.8021
MEM 183.515625 1551483153.9024
MEM 183.515625 1551483154.0029
MEM 183.515625 1551483154.1035
MEM 183.515625 1551483154.2042
MEM 183.515625 1551483154.3065
MEM 183.515625 1551483154.4068
MEM 183.515625 1551483154.5071
MEM 183.515625 1551483154.6077
MEM 183.515625 1551483154.7120
MEM 183.554688 1551483154.8142
MEM 183.597656 1551483154.9169
MEM 183.597656 1551483155.0189
MEM 183.597656 1551483155.1242
MEM 183.597656 1551483155.2275
MEM 183.597656 1551483155.3301
MEM 183.597656 1551483155.4305
MEM 183.597656 1551483155.5331
MEM 183.597656 1551483155.6383
MEM 183.597656 1551483155.7387
MEM 183.597656 1551483155.8440
MEM 183.597656 1551483155.9447
MEM 183.636719 1551483156.0452
MEM 183.636719 1551483156.1457
MEM 183.675781 1551483156.2461
MEM 183.675781 1551483156.3466
MEM 183.675781 1551483156.4476
MEM 183.679688 1551483156.5515
MEM 183.679688 1551483156.6568
MEM 183.679688 1551483156.7587
MEM 183.683594 1551483156.8627
MEM 183.683594 1551483156.9632
MEM 183.683594 1551483157.0684
MEM 183.683594 1551483157.1736
MEM 183.691406 1551483157.2789
MEM 183.738281 1551483157.3834
MEM 183.781250 1551483157.4869
MEM 183.781250 1551483157.5889
MEM 183.781250 1551483157.6916
MEM 183.785156 1551483157.7927
MEM 183.785156 1551483157.8964
MEM 183.789062 1551483158.0013
MEM 183.789062 1551483158.1065
MEM 183.792969 1551483158.2102
MEM 183.792969 1551483158.3127
MEM 183.792969 1551483158.4179
MEM 183.796875 1551483158.5199
MEM 183.843750 1551483158.6231
MEM 183.843750 1551483158.7283
MEM 183.886719 1551483158.8321
MEM 183.890625 1551483158.9329
MEM 183.890625 1551483159.0381
MEM 183.890625 1551483159.1389
MEM 183.890625 1551483159.2392
MEM 183.894531 1551483159.3412
MEM 183.898438 1551483159.4442
MEM 183.898438 1551483159.5469
MEM 183.910156 1551483159.6477
MEM 183.921875 1551483159.7486
MEM 183.921875 1551483159.8512
MEM 183.980469 1551483159.9557
MEM 184.027344 1551483160.0587
MEM 184.027344 1551483160.1628
MEM 184.031250 1551483160.2642
MEM 184.031250 1551483160.3664
MEM 184.031250 1551483160.4670
MEM 184.046875 1551483160.5722
MEM 184.046875 1551483160.6739
MEM 184.058594 1551483160.7791
MEM 184.062500 1551483160.8806
MEM 184.074219 1551483160.9833
MEM 184.085938 1551483161.0886
MEM 184.089844 1551483161.1902
MEM 184.132812 1551483161.2904
MEM 184.183594 1551483161.3913
MEM 184.183594 1551483161.4922
MEM 184.183594 1551483161.5930
MEM 184.183594 1551483161.6934
MEM 184.187500 1551483161.7936
MEM 184.199219 1551483161.8939
MEM 184.203125 1551483161.9946
MEM 184.207031 1551483162.0951
MEM 184.207031 1551483162.1959
MEM 184.207031 1551483162.2962
MEM 184.207031 1551483162.3978
MEM 184.222656 1551483162.5018
MEM 184.250000 1551483162.6071
MEM 184.289062 1551483162.7076
MEM 184.289062 1551483162.8082
MEM 184.289062 1551483162.9128
MEM 184.289062 1551483163.0133
MEM 184.289062 1551483163.1158
MEM 184.289062 1551483163.2210
MEM 184.289062 1551483163.3252
MEM 184.289062 1551483163.4305
MEM 184.289062 1551483163.5310
MEM 184.289062 1551483163.6333
MEM 184.289062 1551483163.7385
MEM 184.335938 1551483163.8413
MEM 184.335938 1551483163.9450
MEM 184.378906 1551483164.0462
MEM 184.382812 1551483164.1514
MEM 184.382812 1551483164.2522
MEM 184.382812 1551483164.3525
MEM 184.382812 1551483164.4557
MEM 184.390625 1551483164.5562
MEM 184.402344 1551483164.6565
MEM 184.410156 1551483164.7568
MEM 184.410156 1551483164.8573
MEM 184.410156 1551483164.9580
MEM 184.410156 1551483165.0622
MEM 184.449219 1551483165.1629
MEM 184.488281 1551483165.2679
MEM 184.488281 1551483165.3690
MEM 184.492188 1551483165.4725
MEM 184.492188 1551483165.5777
MEM 184.492188 1551483165.6822
MEM 184.496094 1551483165.7874
MEM 184.500000 1551483165.8891
MEM 184.500000 1551483165.9932
MEM 184.500000 1551483166.0949
MEM 184.500000 1551483166.2000
MEM 184.507812 1551483166.3004
MEM 184.515625 1551483166.4016
MEM 184.558594 1551483166.5028
MEM 184.558594 1551483166.6032
MEM 184.558594 1551483166.7059
MEM 184.605469 1551483166.8083
MEM 184.605469 1551483166.9130
MEM 184.609375 1551483167.0136
MEM 184.609375 1551483167.1170
MEM 184.609375 1551483167.2175
MEM 184.613281 1551483167.3210
MEM 184.613281 1551483167.4245
MEM 184.625000 1551483167.5260
MEM 184.625000 1551483167.6310
MEM 184.625000 1551483167.7323
MEM 184.625000 1551483167.8328
MEM 184.625000 1551483167.9330
MEM 184.625000 1551483168.0350
MEM 184.625000 1551483168.1368
MEM 184.625000 1551483168.2417
MEM 184.664062 1551483168.3430
MEM 184.664062 1551483168.4473
MEM 184.703125 1551483168.5478
MEM 184.703125 1551483168.6485
MEM 184.707031 1551483168.7509
MEM 184.707031 1551483168.8531
MEM 184.707031 1551483168.9534
MEM 184.707031 1551483169.0545
MEM 184.707031 1551483169.1551
MEM 184.707031 1551483169.2603
MEM 184.707031 1551483169.3632
MEM 184.707031 1551483169.4658
MEM 184.707031 1551483169.5665
MEM 184.707031 1551483169.6672
MEM 184.750000 1551483169.7720
MEM 184.792969 1551483169.8751
MEM 184.792969 1551483169.9804
MEM 184.792969 1551483170.0844
MEM 184.792969 1551483170.1894
MEM 184.792969 1551483170.2897
MEM 184.792969 1551483170.3914
MEM 184.792969 1551483170.4922
MEM 184.792969 1551483170.5927
MEM 184.792969 1551483170.6943
MEM 184.792969 1551483170.7951
MEM 184.792969 1551483170.8956
MEM 184.792969 1551483170.9966
MEM 184.835938 1551483171.0999
MEM 184.882812 1551483171.2011
MEM 184.882812 1551483171.3057
MEM 184.886719 1551483171.4060
MEM 184.886719 1551483171.5065
MEM 184.886719 1551483171.6068
MEM 184.890625 1551483171.7073
MEM 184.890625 1551483171.8076
MEM 184.890625 1551483171.9082
MEM 184.890625 1551483172.0131
MEM 184.890625 1551483172.1166
MEM 184.902344 1551483172.2182
MEM 184.917969 1551483172.3192
MEM 184.964844 1551483172.4211
MEM 185.003906 1551483172.5241
MEM 185.003906 1551483172.6253
MEM 185.003906 1551483172.7293
MEM 185.003906 1551483172.8318
MEM 185.003906 1551483172.9332
MEM 185.007812 1551483173.0367
MEM 185.007812 1551483173.1393
MEM 185.015625 1551483173.2403
MEM 185.031250 1551483173.3419
MEM 185.031250 1551483173.4434
MEM 185.050781 1551483173.5463
MEM 185.050781 1551483173.6474
MEM 185.101562 1551483173.7477
MEM 185.152344 1551483173.8495
MEM 185.152344 1551483173.9500
MEM 185.152344 1551483174.0516
MEM 185.152344 1551483174.1520
MEM 185.152344 1551483174.2571
MEM 185.152344 1551483174.3576
MEM 185.152344 1551483174.4580
MEM 185.152344 1551483174.5631
MEM 185.152344 1551483174.6666
MEM 185.152344 1551483174.7718
MEM 185.160156 1551483174.8757
MEM 185.167969 1551483174.9806
MEM 185.222656 1551483175.0857
MEM 185.273438 1551483175.1907
MEM 185.273438 1551483175.2930
MEM 185.277344 1551483175.3941
MEM 185.277344 1551483175.4945
MEM 185.281250 1551483175.5963
MEM 185.296875 1551483175.6966
MEM 185.296875 1551483175.7970
MEM 185.300781 1551483175.8973
MEM 185.304688 1551483175.9977
MEM 185.308594 1551483176.0989
MEM 185.316406 1551483176.1992
MEM 185.316406 1551483176.3034
MEM 185.371094 1551483176.4085
MEM 185.414062 1551483176.5133
MEM 185.414062 1551483176.6157
MEM 185.414062 1551483176.7163
MEM 185.414062 1551483176.8216
MEM 185.414062 1551483176.9241
MEM 185.414062 1551483177.0262
MEM 185.414062 1551483177.1288
MEM 185.414062 1551483177.2306
MEM 185.414062 1551483177.3330
MEM 185.414062 1551483177.4383
MEM 185.414062 1551483177.5405
MEM 185.453125 1551483177.6408
MEM 185.453125 1551483177.7414
MEM 185.496094 1551483177.8424
MEM 185.496094 1551483177.9437
MEM 185.496094 1551483178.0445
MEM 185.496094 1551483178.1459
MEM 185.496094 1551483178.2498
MEM 185.496094 1551483178.3544
MEM 185.496094 1551483178.4582
MEM 185.496094 1551483178.5632
MEM 185.500000 1551483178.6662
MEM 185.503906 1551483178.7714
MEM 185.503906 1551483178.8766
MEM 185.546875 1551483178.9812
MEM 185.574219 1551483179.0843
MEM 185.593750 1551483179.1895
MEM 185.597656 1551483179.2947
MEM 185.597656 1551483179.3969
MEM 185.597656 1551483179.4972
MEM 185.597656 1551483179.5975
MEM 185.597656 1551483179.6980
MEM 185.609375 1551483179.7984
MEM 185.621094 1551483179.9004
MEM 185.625000 1551483180.0035
MEM 185.632812 1551483180.1046
MEM 185.632812 1551483180.2066
MEM 185.640625 1551483180.3092
MEM 185.671875 1551483180.4118
MEM 185.714844 1551483180.5134
MEM 185.714844 1551483180.6186
MEM 185.714844 1551483180.7214
MEM 185.722656 1551483180.8257
MEM 185.722656 1551483180.9309
MEM 185.726562 1551483181.0337
MEM 185.742188 1551483181.1363
MEM 185.742188 1551483181.2415
MEM 185.765625 1551483181.3436
MEM 185.773438 1551483181.4442
MEM 185.777344 1551483181.5477
MEM 185.839844 1551483181.6488
MEM 185.839844 1551483181.7512
MEM 185.882812 1551483181.8547
MEM 185.882812 1551483181.9599
MEM 185.882812 1551483182.0634
MEM 185.882812 1551483182.1640
MEM 185.882812 1551483182.2672
MEM 185.882812 1551483182.3689
MEM 185.882812 1551483182.4709
MEM 185.882812 1551483182.5719
MEM 185.882812 1551483182.6733
MEM 185.882812 1551483182.7785
MEM 185.882812 1551483182.8829
MEM 185.925781 1551483182.9849
MEM 185.968750 1551483183.0897
MEM 185.968750 1551483183.1915
MEM 185.968750 1551483183.2920
MEM 185.968750 1551483183.3924
MEM 185.968750 1551483183.4927
MEM 185.972656 1551483183.5933
MEM 185.972656 1551483183.6940
MEM 185.972656 1551483183.7943
MEM 185.972656 1551483183.8948
MEM 185.972656 1551483183.9951
MEM 185.984375 1551483184.0966
MEM 186.042969 1551483184.2015
MEM 186.042969 1551483184.3028
MEM 186.085938 1551483184.4037
MEM 186.085938 1551483184.5050
MEM 186.089844 1551483184.6052
MEM 186.089844 1551483184.7100
MEM 186.093750 1551483184.8135
MEM 186.097656 1551483184.9187
MEM 186.105469 1551483185.0199
MEM 186.117188 1551483185.1213
MEM 186.128906 1551483185.2261
MEM 186.128906 1551483185.3314
MEM 186.136719 1551483185.4364
MEM 186.179688 1551483185.5396
MEM 186.179688 1551483185.6402
MEM 186.222656 1551483185.7416
MEM 186.222656 1551483185.8420
MEM 186.222656 1551483185.9424
MEM 186.222656 1551483186.0432
MEM 186.222656 1551483186.1484
MEM 186.222656 1551483186.2492
MEM 186.222656 1551483186.3520
MEM 186.226562 1551483186.4522
MEM 186.226562 1551483186.5565
MEM 186.226562 1551483186.6607
MEM 186.269531 1551483186.7655
MEM 186.269531 1551483186.8673
MEM 186.316406 1551483186.9677
MEM 186.324219 1551483187.0729
MEM 186.324219 1551483187.1782
MEM 186.328125 1551483187.2786
MEM 186.332031 1551483187.3831
MEM 186.332031 1551483187.4868
MEM 186.351562 1551483187.5897
MEM 186.359375 1551483187.6919
MEM 186.359375 1551483187.7971
MEM 186.375000 1551483187.9021
MEM 186.421875 1551483188.0030
MEM 186.421875 1551483188.1071
MEM 186.464844 1551483188.2105
MEM 186.464844 1551483188.3135
MEM 186.464844 1551483188.4160
MEM 186.464844 1551483188.5212
MEM 186.468750 1551483188.6253
MEM 186.468750 1551483188.7288
MEM 186.472656 1551483188.8328
MEM 186.472656 1551483188.9331
MEM 186.472656 1551483189.0339
MEM 186.480469 1551483189.1391
MEM 186.484375 1551483189.2414
MEM 186.523438 1551483189.3424
MEM 186.566406 1551483189.4436
MEM 186.566406 1551483189.5438
MEM 186.578125 1551483189.6457
MEM 186.585938 1551483189.7490
MEM 186.585938 1551483189.8493
MEM 186.589844 1551483189.9526
MEM 186.597656 1551483190.0576
MEM 186.597656 1551483190.1579
MEM 186.597656 1551483190.2597
MEM 186.597656 1551483190.3602
MEM 186.605469 1551483190.4605
MEM 186.652344 1551483190.5637
MEM 186.691406 1551483190.6689
MEM 186.691406 1551483190.7740
MEM 186.691406 1551483190.8742
MEM 186.691406 1551483190.9774
MEM 186.691406 1551483191.0824
MEM 186.699219 1551483191.1835
MEM 186.707031 1551483191.2847
MEM 186.710938 1551483191.3898
MEM 186.718750 1551483191.4919
MEM 186.722656 1551483191.5927
MEM 186.722656 1551483191.6962
MEM 186.722656 1551483191.7974
MEM 186.722656 1551483191.8987
MEM 186.765625 1551483192.0032
MEM 186.808594 1551483192.1038
MEM 186.808594 1551483192.2051
MEM 186.820312 1551483192.3055
MEM 186.824219 1551483192.4062
MEM 186.824219 1551483192.5068
MEM 186.828125 1551483192.6082
MEM 186.835938 1551483192.7087
MEM 186.843750 1551483192.8137
MEM 186.847656 1551483192.9166
MEM 186.847656 1551483193.0218
MEM 186.851562 1551483193.1251
MEM 186.898438 1551483193.2254
MEM 186.898438 1551483193.3263
MEM 186.941406 1551483193.4296
MEM 186.941406 1551483193.5325
MEM 186.941406 1551483193.6342
MEM 186.949219 1551483193.7394
MEM 186.949219 1551483193.8429
MEM 186.960938 1551483193.9436
MEM 186.964844 1551483194.0458
MEM 186.964844 1551483194.1466
MEM 186.968750 1551483194.2479
MEM 186.968750 1551483194.3483
MEM 186.968750 1551483194.4534
MEM 186.976562 1551483194.5538
MEM 186.976562 1551483194.6542
MEM 187.031250 1551483194.7576
MEM 187.074219 1551483194.8582
MEM 187.074219 1551483194.9596
MEM 187.078125 1551483195.0607
MEM 187.078125 1551483195.1638
MEM 187.078125 1551483195.2688
MEM 187.082031 1551483195.3740
MEM 187.093750 1551483195.4776
MEM 187.093750 1551483195.5826
MEM 187.097656 1551483195.6832
MEM 187.097656 1551483195.7884
MEM 187.097656 1551483195.8900
MEM 187.144531 1551483195.9904
MEM 187.187500 1551483196.0915
MEM 187.191406 1551483196.1954
MEM 187.199219 1551483196.2989
MEM 187.199219 1551483196.3992
MEM 187.210938 1551483196.4997
MEM 187.222656 1551483196.6015
MEM 187.226562 1551483196.7021
MEM 187.226562 1551483196.8024
MEM 187.226562 1551483196.9061
MEM 187.226562 1551483197.0083
MEM 187.234375 1551483197.1087
MEM 187.285156 1551483197.2118
MEM 187.312500 1551483197.3138
MEM 187.328125 1551483197.4142
MEM 187.332031 1551483197.5194
MEM 187.339844 1551483197.6202
MEM 187.339844 1551483197.7255
MEM 187.347656 1551483197.8307
MEM 187.355469 1551483197.9326
MEM 187.355469 1551483198.0330
MEM 187.359375 1551483198.1382
MEM 187.363281 1551483198.2401
MEM 187.363281 1551483198.3441
MEM 187.410156 1551483198.4458
MEM 187.410156 1551483198.5469
MEM 187.453125 1551483198.6475
MEM 187.464844 1551483198.7487
MEM 187.464844 1551483198.8491
MEM 187.468750 1551483198.9496
MEM 187.468750 1551483199.0499
MEM 187.472656 1551483199.1520
MEM 187.484375 1551483199.2523
MEM 187.488281 1551483199.3527
MEM 187.488281 1551483199.4531
MEM 187.492188 1551483199.5534
MEM 187.496094 1551483199.6539
MEM 187.542969 1551483199.7542
MEM 187.582031 1551483199.8549
MEM 187.582031 1551483199.9594
MEM 187.582031 1551483200.0647
MEM 187.582031 1551483200.1651
MEM 187.582031 1551483200.2654
MEM 187.582031 1551483200.3661
MEM 187.582031 1551483200.4712
MEM 187.582031 1551483200.5762
MEM 187.582031 1551483200.6815
MEM 187.582031 1551483200.7864
MEM 187.582031 1551483200.8902
MEM 187.625000 1551483200.9906
MEM 187.628906 1551483201.0911
MEM 187.667969 1551483201.1917
MEM 187.667969 1551483201.2924
MEM 187.667969 1551483201.3976
MEM 187.667969 1551483201.4980
MEM 187.667969 1551483201.6019
MEM 187.667969 1551483201.7047
MEM 187.667969 1551483201.8053
MEM 187.667969 1551483201.9060
MEM 187.667969 1551483202.0088
MEM 187.667969 1551483202.1140
MEM 187.671875 1551483202.2144
MEM 187.707031 1551483202.3196
MEM 187.746094 1551483202.4245
MEM 187.746094 1551483202.5293
MEM 187.746094 1551483202.6305
MEM 187.746094 1551483202.7329
MEM 187.746094 1551483202.8379
MEM 187.746094 1551483202.9402
MEM 187.746094 1551483203.0428
MEM 187.746094 1551483203.1463
MEM 187.746094 1551483203.2476
MEM 187.746094 1551483203.3525
MEM 187.746094 1551483203.4533
MEM 187.789062 1551483203.5536
MEM 187.789062 1551483203.6539
MEM 187.832031 1551483203.7562
MEM 187.832031 1551483203.8578
MEM 187.832031 1551483203.9611
MEM 187.832031 1551483204.0654
MEM 187.832031 1551483204.1707
MEM 187.832031 1551483204.2726
MEM 187.832031 1551483204.3778
MEM 187.832031 1551483204.4820
MEM 187.832031 1551483204.5822
MEM 187.832031 1551483204.6829
MEM 187.832031 1551483204.7882
MEM 187.871094 1551483204.8902
MEM 187.910156 1551483204.9908
